Date,Ride,Average Wait Time (mins),Max Wait Time (mins)
2019-08-03,Casey Jr. Circus Train,11.0,15.0
2019-08-03,Mad Tea Party,10.0,15.0
2019-08-03,Snow White's Enchanted Wish,10.0,20.0
2019-08-03,Meet Tinker Bell in Pixie Hollow,10.0,15.0
2019-08-03,Walt Disney's Enchanted Tiki Room,10.0,10.0
2019-08-03,Pinocchio's Daring Journey,9.0,10.0
2019-08-03,Disneyland Monorail,6.0,15.0
2019-08-03,The Many Adventures of Winnie the Pooh,6.0,10.0
2019-08-03,Davy Crockett's Explorer Canoes,5.0,15.0
2019-08-03,King Arthur Carrousel,5.0,5.0
2019-08-03,Pirate's Lair on Tom Sawyer Island,5.0,5.0
2019-08-03,Great Moments with Mr. Lincoln,,
2019-08-03,Star Wars: Galaxy's Edge,,
2019-08-03,Star Wars: Path of the Jedi,,
2019-08-03,Tarzan's Treehouse™,,
2019-08-03,Meet Disney Princesses at Royal Hall,,
2019-08-03,Star Wars Launch Bay,,
2019-08-03,Mark Twain Riverboat,,
2019-08-03,Mickey and the Magical Map,,
2019-08-03,Sailing Ship Columbia,,
2019-08-03,Meet Chewbacca at Star Wars Launch Bay,,
2019-08-03,Fantasmic!,,
2019-08-03,Main Street Cinema,,
2019-08-04,Millennium Falcon: Smugglers Run,45.0,90.0
2019-08-04,Space Mountain,37.0,75.0
2019-08-04,Splash Mountain,30.0,60.0
2019-08-04,Indiana Jones™ Adventure,27.0,40.0
2019-08-04,Matterhorn Bobsleds,27.0,50.0
2019-08-04,Peter Pan's Flight,26.0,35.0
2019-08-04,Roger Rabbit's Car Toon Spin,25.0,50.0
2019-08-04,Big Thunder Mountain Railroad,22.0,55.0
2019-08-04,Alice in Wonderland,17.0,35.0
2019-08-04,Star Tours - The Adventures Continue,16.0,40.0
2019-08-04,Haunted Mansion Holiday,16.0,30.0
2019-08-04,Mickey's House and Meet Mickey Mouse,15.0,25.0
2019-08-04,Meet Tinker Bell in Pixie Hollow,15.0,20.0
2019-08-04,Finding Nemo Submarine Voyage,14.0,25.0
2019-08-04,Storybook Land Canal Boats,14.0,30.0
2019-08-04,Dumbo the Flying Elephant,13.0,20.0
2019-08-04,Astro Orbitor,12.0,25.0
2019-08-04,Pirates of the Caribbean,11.0,20.0
2019-08-04,Mr. Toad's Wild Ride,10.0,15.0
2019-08-04,Chip 'n' Dale's GADGETcoaster,10.0,30.0
2019-08-04,Walt Disney's Enchanted Tiki Room,10.0,10.0
2019-08-04,Autopia,9.0,20.0
2019-08-04,Casey Jr. Circus Train,9.0,10.0
2019-08-04,Snow White's Enchanted Wish,9.0,10.0
2019-08-04,Buzz Lightyear Astro Blasters,9.0,20.0
2019-08-04,"""it's a small world"" Holiday",8.0,25.0
2019-08-04,Pinocchio's Daring Journey,7.0,20.0
2019-08-04,Jungle Cruise,7.0,15.0
2019-08-04,Disneyland Railroad,6.0,10.0
2019-08-04,Davy Crockett's Explorer Canoes,5.0,5.0
2019-08-04,Disneyland Monorail,5.0,5.0
2019-08-04,King Arthur Carrousel,5.0,5.0
2019-08-04,Mad Tea Party,5.0,5.0
2019-08-04,Pirate's Lair on Tom Sawyer Island,5.0,5.0
2019-08-04,The Many Adventures of Winnie the Pooh,5.0,5.0
2019-08-04,Great Moments with Mr. Lincoln,,
2019-08-04,Star Wars: Galaxy's Edge,,
2019-08-04,Meet Disney Princesses at Royal Hall,,
2019-08-04,Tarzan's Treehouse™,,
2019-08-04,Meet Chewbacca at Star Wars Launch Bay,,
2019-08-04,Star Wars: Path of the Jedi,,
2019-08-04,Star Wars Launch Bay,,
2019-08-04,Mark Twain Riverboat,,
2019-08-04,Mickey and the Magical Map,,
2019-08-04,Sailing Ship Columbia,,
2019-08-04,Fantasmic!,,
2019-08-04,Main Street Cinema,,
2019-08-05,Space Mountain,53.0,95.0
2019-08-05,Millennium Falcon: Smugglers Run,49.0,90.0
2019-08-05,Matterhorn Bobsleds,45.0,105.0
2019-08-05,Splash Mountain,43.0,85.0
2019-08-05,Indiana Jones™ Adventure,38.0,65.0
2019-08-05,Roger Rabbit's Car Toon Spin,33.0,65.0
2019-08-05,Peter Pan's Flight,27.0,40.0
2019-08-05,Big Thunder Mountain Railroad,27.0,65.0
2019-08-05,Mickey's House and Meet Mickey Mouse,25.0,40.0
2019-08-05,Alice in Wonderland,25.0,35.0
2019-08-05,Star Tours - The Adventures Continue,23.0,65.0
2019-08-05,Finding Nemo Submarine Voyage,22.0,35.0
2019-08-05,Haunted Mansion Holiday,20.0,45.0
2019-08-05,Dumbo the Flying Elephant,20.0,40.0
2019-08-05,Chip 'n' Dale's GADGETcoaster,19.0,35.0
2019-08-05,Autopia,17.0,35.0
2019-08-05,Buzz Lightyear Astro Blasters,17.0,45.0
2019-08-05,Astro Orbitor,16.0,30.0
2019-08-05,Storybook Land Canal Boats,16.0,30.0
2019-08-05,"""it's a small world"" Holiday",14.0,30.0
2019-08-05,Pirates of the Caribbean,13.0,35.0
2019-08-05,Mr. Toad's Wild Ride,12.0,15.0
2019-08-05,Jungle Cruise,12.0,20.0
2019-08-05,Walt Disney's Enchanted Tiki Room,10.0,10.0
2019-08-05,Casey Jr. Circus Train,9.0,15.0
2019-08-05,Pinocchio's Daring Journey,9.0,15.0
2019-08-05,Snow White's Enchanted Wish,8.0,15.0
2019-08-05,Mad Tea Party,8.0,10.0
2019-08-05,Meet Tinker Bell in Pixie Hollow,8.0,15.0
2019-08-05,Davy Crockett's Explorer Canoes,7.0,10.0
2019-08-05,King Arthur Carrousel,7.0,10.0
2019-08-05,Disneyland Railroad,6.0,20.0
2019-08-05,Disneyland Monorail,5.0,5.0
2019-08-05,Mark Twain Riverboat,5.0,5.0
2019-08-05,Pirate's Lair on Tom Sawyer Island,5.0,5.0
2019-08-05,The Many Adventures of Winnie the Pooh,5.0,5.0
2019-08-05,Great Moments with Mr. Lincoln,,
2019-08-05,Star Wars: Galaxy's Edge,,
2019-08-05,Tarzan's Treehouse™,,
2019-08-05,Meet Disney Princesses at Royal Hall,,
2019-08-05,Star Wars: Path of the Jedi,,
2019-08-05,Star Wars Launch Bay,,
2019-08-05,Meet Chewbacca at Star Wars Launch Bay,,
2019-08-05,Mickey and the Magical Map,,
2019-08-05,Sailing Ship Columbia,,
2019-08-05,Fantasmic!,,
2019-08-05,Main Street Cinema,,
2019-08-06,Millennium Falcon: Smugglers Run,50.0,80.0
2019-08-06,Space Mountain,50.0,90.0
2019-08-06,Indiana Jones™ Adventure,40.0,70.0
2019-08-06,Splash Mountain,39.0,85.0
2019-08-06,Matterhorn Bobsleds,37.0,65.0
2019-08-06,Roger Rabbit's Car Toon Spin,32.0,50.0
2019-08-06,Big Thunder Mountain Railroad,26.0,45.0
2019-08-06,Peter Pan's Flight,25.0,40.0
2019-08-06,Star Tours - The Adventures Continue,21.0,40.0
2019-08-06,Alice in Wonderland,20.0,30.0
2019-08-06,Haunted Mansion Holiday,20.0,40.0
2019-08-06,Finding Nemo Submarine Voyage,19.0,30.0
2019-08-06,Dumbo the Flying Elephant,18.0,30.0
2019-08-06,Storybook Land Canal Boats,17.0,50.0
2019-08-06,Buzz Lightyear Astro Blasters,17.0,25.0
2019-08-06,Autopia,17.0,45.0
2019-08-06,Astro Orbitor,16.0,30.0
2019-08-06,Mr. Toad's Wild Ride,15.0,20.0
2019-08-06,Chip 'n' Dale's GADGETcoaster,15.0,25.0
2019-08-06,Mickey's House and Meet Mickey Mouse,13.0,25.0
2019-08-06,Disneyland Monorail,12.0,30.0
2019-08-06,Pirates of the Caribbean,12.0,25.0
2019-08-06,Pinocchio's Daring Journey,11.0,15.0
2019-08-06,Snow White's Enchanted Wish,11.0,25.0
2019-08-06,Jungle Cruise,10.0,30.0
2019-08-06,"""it's a small world"" Holiday",10.0,25.0
2019-08-06,Casey Jr. Circus Train,10.0,20.0
2019-08-06,Meet Tinker Bell in Pixie Hollow,10.0,15.0
2019-08-06,Walt Disney's Enchanted Tiki Room,10.0,10.0
2019-08-06,Mad Tea Party,7.0,10.0
2019-08-06,Disneyland Railroad,7.0,20.0
2019-08-06,King Arthur Carrousel,5.0,10.0
2019-08-06,The Many Adventures of Winnie the Pooh,5.0,10.0
2019-08-06,Davy Crockett's Explorer Canoes,5.0,5.0
2019-08-06,Pirate's Lair on Tom Sawyer Island,5.0,5.0
2019-08-06,Star Wars: Galaxy's Edge,,
2019-08-06,Great Moments with Mr. Lincoln,,
2019-08-06,Tarzan's Treehouse™,,
2019-08-06,Meet Disney Princesses at Royal Hall,,
2019-08-06,Star Wars: Path of the Jedi,,
2019-08-06,Meet Chewbacca at Star Wars Launch Bay,,
2019-08-06,Star Wars Launch Bay,,
2019-08-06,Mark Twain Riverboat,,
2019-08-06,Sailing Ship Columbia,,
2019-08-06,Fantasmic!,,
2019-08-06,Main Street Cinema,,
2019-08-06,Mickey and the Magical Map,,
2019-08-07,Millennium Falcon: Smugglers Run,54.0,110.0
2019-08-07,Space Mountain,40.0,75.0
2019-08-07,Matterhorn Bobsleds,35.0,60.0
2019-08-07,Splash Mountain,33.0,75.0
2019-08-07,Indiana Jones™ Adventure,30.0,55.0
2019-08-07,Roger Rabbit's Car Toon Spin,29.0,45.0
2019-08-07,Peter Pan's Flight,28.0,35.0
2019-08-07,Alice in Wonderland,24.0,35.0
2019-08-07,Mickey's House and Meet Mickey Mouse,20.0,35.0
2019-08-07,Big Thunder Mountain Railroad,20.0,30.0
2019-08-07,Star Tours - The Adventures Continue,19.0,45.0
2019-08-07,Chip 'n' Dale's GADGETcoaster,19.0,40.0
2019-08-07,Finding Nemo Submarine Voyage,19.0,30.0
2019-08-07,Storybook Land Canal Boats,18.0,30.0
2019-08-07,Dumbo the Flying Elephant,17.0,25.0
2019-08-07,Haunted Mansion Holiday,16.0,30.0
2019-08-07,Astro Orbitor,15.0,45.0
2019-08-07,Autopia,13.0,30.0
2019-08-07,Buzz Lightyear Astro Blasters,12.0,25.0
2019-08-07,"""it's a small world"" Holiday",11.0,25.0
2019-08-07,Davy Crockett's Explorer Canoes,10.0,10.0
2019-08-07,Pirates of the Caribbean,10.0,20.0
2019-08-07,Walt Disney's Enchanted Tiki Room,10.0,10.0
2019-08-07,Jungle Cruise,9.0,15.0
2019-08-07,Casey Jr. Circus Train,8.0,10.0
2019-08-07,Mr. Toad's Wild Ride,8.0,10.0
2019-08-07,Pinocchio's Daring Journey,7.0,15.0
2019-08-07,Disneyland Railroad,7.0,20.0
2019-08-07,Snow White's Enchanted Wish,6.0,10.0
2019-08-07,Meet Tinker Bell in Pixie Hollow,6.0,15.0
2019-08-07,King Arthur Carrousel,5.0,10.0
2019-08-07,The Many Adventures of Winnie the Pooh,5.0,15.0
2019-08-07,Disneyland Monorail,5.0,5.0
2019-08-07,Mad Tea Party,5.0,5.0
2019-08-07,Pirate's Lair on Tom Sawyer Island,5.0,5.0
2019-08-07,Star Wars: Galaxy's Edge,,
2019-08-07,Tarzan's Treehouse™,,
2019-08-07,Meet Disney Princesses at Royal Hall,,
2019-08-07,Meet Chewbacca at Star Wars Launch Bay,,
2019-08-07,Star Wars Launch Bay,,
2019-08-07,Mark Twain Riverboat,,
2019-08-07,Star Wars: Path of the Jedi,,
2019-08-07,Great Moments with Mr. Lincoln,,
2019-08-07,Sailing Ship Columbia,,
2019-08-07,Fantasmic!,,
2019-08-07,Main Street Cinema,,
2019-08-07,Mickey and the Magical Map,,
2019-08-08,Matterhorn Bobsleds,85.0,115.0
2019-08-08,Millennium Falcon: Smugglers Run,54.0,105.0
2019-08-08,Space Mountain,47.0,90.0
2019-08-08,Splash Mountain,44.0,120.0
2019-08-08,Indiana Jones™ Adventure,33.0,60.0
2019-08-08,Roger Rabbit's Car Toon Spin,30.0,55.0
2019-08-08,Peter Pan's Flight,29.0,35.0
2019-08-08,Big Thunder Mountain Railroad,27.0,45.0
2019-08-08,Mickey's House and Meet Mickey Mouse,24.0,40.0
2019-08-08,Alice in Wonderland,22.0,30.0
2019-08-08,Haunted Mansion Holiday,20.0,45.0
2019-08-08,Storybook Land Canal Boats,19.0,30.0
2019-08-08,Star Tours - The Adventures Continue,19.0,40.0
2019-08-08,Finding Nemo Submarine Voyage,18.0,30.0
2019-08-08,Dumbo the Flying Elephant,18.0,40.0
2019-08-08,Autopia,16.0,45.0
2019-08-08,Pirates of the Caribbean,15.0,30.0
2019-08-08,Astro Orbitor,15.0,25.0
2019-08-08,Buzz Lightyear Astro Blasters,14.0,35.0
2019-08-08,Mr. Toad's Wild Ride,13.0,20.0
2019-08-08,Chip 'n' Dale's GADGETcoaster,11.0,20.0
2019-08-08,Casey Jr. Circus Train,11.0,20.0
2019-08-08,Walt Disney's Enchanted Tiki Room,10.0,10.0
2019-08-08,Davy Crockett's Explorer Canoes,9.0,10.0
2019-08-08,Jungle Cruise,9.0,20.0
2019-08-08,Pinocchio's Daring Journey,9.0,15.0
2019-08-08,"""it's a small world"" Holiday",9.0,25.0
2019-08-08,Snow White's Enchanted Wish,8.0,10.0
2019-08-08,Disneyland Railroad,7.0,20.0
2019-08-08,Meet Tinker Bell in Pixie Hollow,6.0,20.0
2019-08-08,The Many Adventures of Winnie the Pooh,6.0,15.0
2019-08-08,Disneyland Monorail,5.0,5.0
2019-08-08,King Arthur Carrousel,5.0,5.0
2019-08-08,Mad Tea Party,5.0,5.0
2019-08-08,Mark Twain Riverboat,5.0,5.0
2019-08-08,Pirate's Lair on Tom Sawyer Island,5.0,5.0
2019-08-08,Star Wars: Galaxy's Edge,,
2019-08-08,Tarzan's Treehouse™,,
2019-08-08,Great Moments with Mr. Lincoln,,
2019-08-08,Meet Disney Princesses at Royal Hall,,
2019-08-08,Star Wars: Path of the Jedi,,
2019-08-08,Meet Chewbacca at Star Wars Launch Bay,,
2019-08-08,Star Wars Launch Bay,,
2019-08-08,Sailing Ship Columbia,,
2019-08-08,Fantasmic!,,
2019-08-08,Main Street Cinema,,
2019-08-08,Mickey and the Magical Map,,
2019-08-09,Matterhorn Bobsleds,66.0,90.0
2019-08-09,Millennium Falcon: Smugglers Run,52.0,110.0
2019-08-09,Space Mountain,48.0,90.0
2019-08-09,Splash Mountain,37.0,85.0
2019-08-09,Indiana Jones™ Adventure,35.0,60.0
2019-08-09,Peter Pan's Flight,30.0,35.0
2019-08-09,Roger Rabbit's Car Toon Spin,29.0,55.0
2019-08-09,Haunted Mansion Holiday,28.0,50.0
2019-08-09,Big Thunder Mountain Railroad,25.0,50.0
2019-08-09,Star Tours - The Adventures Continue,24.0,80.0
2019-08-09,Alice in Wonderland,21.0,35.0
2019-08-09,Astro Orbitor,19.0,35.0
2019-08-09,Finding Nemo Submarine Voyage,18.0,30.0
2019-08-09,Autopia,18.0,45.0
2019-08-09,Storybook Land Canal Boats,17.0,35.0
2019-08-09,Dumbo the Flying Elephant,17.0,30.0
2019-08-09,Buzz Lightyear Astro Blasters,17.0,35.0
2019-08-09,Pirates of the Caribbean,14.0,30.0
2019-08-09,Mickey's House and Meet Mickey Mouse,13.0,25.0
2019-08-09,Chip 'n' Dale's GADGETcoaster,11.0,35.0
2019-08-09,Mr. Toad's Wild Ride,10.0,15.0
2019-08-09,Snow White's Enchanted Wish,10.0,15.0
2019-08-09,Pinocchio's Daring Journey,10.0,15.0
2019-08-09,Davy Crockett's Explorer Canoes,10.0,10.0
2019-08-09,Walt Disney's Enchanted Tiki Room,10.0,10.0
2019-08-09,Jungle Cruise,9.0,15.0
2019-08-09,Casey Jr. Circus Train,8.0,10.0
2019-08-09,Mad Tea Party,8.0,10.0
2019-08-09,"""it's a small world"" Holiday",8.0,25.0
2019-08-09,King Arthur Carrousel,5.0,10.0
2019-08-09,Disneyland Monorail,5.0,10.0
2019-08-09,Disneyland Railroad,5.0,5.0
2019-08-09,Pirate's Lair on Tom Sawyer Island,5.0,5.0
2019-08-09,The Many Adventures of Winnie the Pooh,5.0,5.0
2019-08-09,Great Moments with Mr. Lincoln,,
2019-08-09,Star Wars: Galaxy's Edge,,
2019-08-09,Tarzan's Treehouse™,,
2019-08-09,Meet Tinker Bell in Pixie Hollow,,
2019-08-09,Meet Disney Princesses at Royal Hall,,
2019-08-09,Star Wars: Path of the Jedi,,
2019-08-09,Star Wars Launch Bay,,
2019-08-09,Mark Twain Riverboat,,
2019-08-09,Meet Chewbacca at Star Wars Launch Bay,,
2019-08-09,Mickey and the Magical Map,,
2019-08-09,Sailing Ship Columbia,,
2019-08-09,Fantasmic!,,
2019-08-09,Main Street Cinema,,
2019-08-10,Matterhorn Bobsleds,85.0,150.0
2019-08-10,Millennium Falcon: Smugglers Run,67.0,90.0
2019-08-10,Space Mountain,63.0,120.0
2019-08-10,Indiana Jones™ Adventure,47.0,75.0
2019-08-10,Big Thunder Mountain Railroad,38.0,65.0
2019-08-10,Roger Rabbit's Car Toon Spin,35.0,50.0
2019-08-10,Star Tours - The Adventures Continue,34.0,95.0
2019-08-10,Peter Pan's Flight,34.0,40.0
2019-08-10,Haunted Mansion Holiday,33.0,55.0
2019-08-10,Splash Mountain,31.0,70.0
2019-08-10,Buzz Lightyear Astro Blasters,27.0,50.0
2019-08-10,Alice in Wonderland,26.0,40.0
2019-08-10,Dumbo the Flying Elephant,25.0,35.0
2019-08-10,Pirates of the Caribbean,24.0,45.0
2019-08-10,Astro Orbitor,24.0,45.0
2019-08-10,Finding Nemo Submarine Voyage,23.0,35.0
2019-08-10,Autopia,23.0,50.0
2019-08-10,"""it's a small world"" Holiday",20.0,45.0
2019-08-10,Storybook Land Canal Boats,18.0,30.0
2019-08-10,Jungle Cruise,18.0,45.0
2019-08-10,Chip 'n' Dale's GADGETcoaster,18.0,40.0
2019-08-10,Mickey's House and Meet Mickey Mouse,17.0,55.0
2019-08-10,Pinocchio's Daring Journey,16.0,25.0
2019-08-10,Snow White's Enchanted Wish,15.0,20.0
2019-08-10,Casey Jr. Circus Train,14.0,20.0
2019-08-10,Mr. Toad's Wild Ride,13.0,15.0
2019-08-10,Disneyland Railroad,12.0,20.0
2019-08-10,Walt Disney's Enchanted Tiki Room,10.0,10.0
2019-08-10,Mad Tea Party,8.0,10.0
2019-08-10,The Many Adventures of Winnie the Pooh,7.0,20.0
2019-08-10,Davy Crockett's Explorer Canoes,5.0,5.0
2019-08-10,Disneyland Monorail,5.0,5.0
2019-08-10,King Arthur Carrousel,5.0,5.0
2019-08-10,Meet Tinker Bell in Pixie Hollow,5.0,5.0
2019-08-10,Star Wars: Galaxy's Edge,,
2019-08-10,Great Moments with Mr. Lincoln,,
2019-08-10,Tarzan's Treehouse™,,
2019-08-10,Meet Disney Princesses at Royal Hall,,
2019-08-10,Star Wars: Path of the Jedi,,
2019-08-10,Meet Chewbacca at Star Wars Launch Bay,,
2019-08-10,Star Wars Launch Bay,,
2019-08-10,Mark Twain Riverboat,,
2019-08-10,Pirate's Lair on Tom Sawyer Island,,
2019-08-10,Mickey and the Magical Map,,
2019-08-10,Sailing Ship Columbia,,
2019-08-10,Fantasmic!,,
2019-08-10,Main Street Cinema,,
2019-08-11,Matterhorn Bobsleds,71.0,100.0
2019-08-11,Millennium Falcon: Smugglers Run,56.0,140.0
2019-08-11,Space Mountain,46.0,90.0
2019-08-11,Indiana Jones™ Adventure,36.0,60.0
2019-08-11,Splash Mountain,34.0,70.0
2019-08-11,Big Thunder Mountain Railroad,29.0,45.0
2019-08-11,Peter Pan's Flight,28.0,30.0
2019-08-11,Roger Rabbit's Car Toon Spin,24.0,35.0
2019-08-11,Autopia,23.0,45.0
2019-08-11,Star Tours - The Adventures Continue,23.0,50.0
2019-08-11,Haunted Mansion Holiday,23.0,40.0
2019-08-11,Alice in Wonderland,22.0,40.0
2019-08-11,Mickey's House and Meet Mickey Mouse,19.0,30.0
2019-08-11,Dumbo the Flying Elephant,17.0,25.0
2019-08-11,Finding Nemo Submarine Voyage,15.0,30.0
2019-08-11,Pirates of the Caribbean,14.0,25.0
2019-08-11,Storybook Land Canal Boats,13.0,25.0
2019-08-11,Chip 'n' Dale's GADGETcoaster,13.0,35.0
2019-08-11,Astro Orbitor,13.0,25.0
2019-08-11,Buzz Lightyear Astro Blasters,12.0,20.0
2019-08-11,Jungle Cruise,11.0,20.0
2019-08-11,Disneyland Railroad,10.0,10.0
2019-08-11,Walt Disney's Enchanted Tiki Room,10.0,10.0
2019-08-11,Mr. Toad's Wild Ride,9.0,15.0
2019-08-11,Mad Tea Party,8.0,10.0
2019-08-11,Meet Tinker Bell in Pixie Hollow,8.0,20.0
2019-08-11,Snow White's Enchanted Wish,7.0,10.0
2019-08-11,Pinocchio's Daring Journey,7.0,10.0
2019-08-11,Casey Jr. Circus Train,7.0,10.0
2019-08-11,King Arthur Carrousel,7.0,10.0
2019-08-11,"""it's a small world"" Holiday",6.0,15.0
2019-08-11,The Many Adventures of Winnie the Pooh,6.0,45.0
2019-08-11,Davy Crockett's Explorer Canoes,5.0,10.0
2019-08-11,Disneyland Monorail,5.0,5.0
2019-08-11,Mark Twain Riverboat,5.0,5.0
2019-08-11,Pirate's Lair on Tom Sawyer Island,5.0,5.0
2019-08-11,Star Wars: Galaxy's Edge,,
2019-08-11,Great Moments with Mr. Lincoln,,
2019-08-11,Tarzan's Treehouse™,,
2019-08-11,Star Wars: Path of the Jedi,,
2019-08-11,Meet Disney Princesses at Royal Hall,,
2019-08-11,Star Wars Launch Bay,,
2019-08-11,Meet Chewbacca at Star Wars Launch Bay,,
2019-08-11,Mickey and the Magical Map,,
2019-08-11,Sailing Ship Columbia,,
2019-08-11,Fantasmic!,,
2019-08-11,Main Street Cinema,,
2019-08-12,Matterhorn Bobsleds,76.0,120.0
2019-08-12,Millennium Falcon: Smugglers Run,52.0,80.0
2019-08-12,Space Mountain,49.0,90.0
2019-08-12,Splash Mountain,39.0,80.0
2019-08-12,Indiana Jones™ Adventure,36.0,55.0
2019-08-12,Roger Rabbit's Car Toon Spin,34.0,65.0
2019-08-12,Big Thunder Mountain Railroad,29.0,50.0
2019-08-12,Peter Pan's Flight,29.0,40.0
2019-08-12,Alice in Wonderland,23.0,30.0
2019-08-12,Haunted Mansion Holiday,22.0,55.0
2019-08-12,Autopia,22.0,45.0
2019-08-12,Star Tours - The Adventures Continue,20.0,40.0
2019-08-12,Jungle Cruise,19.0,45.0
2019-08-12,Mickey's House and Meet Mickey Mouse,19.0,40.0
2019-08-12,Dumbo the Flying Elephant,19.0,30.0
2019-08-12,Finding Nemo Submarine Voyage,19.0,35.0
2019-08-12,Chip 'n' Dale's GADGETcoaster,19.0,45.0
2019-08-12,Astro Orbitor,17.0,30.0
2019-08-12,Casey Jr. Circus Train,16.0,20.0
2019-08-12,Disneyland Railroad,16.0,25.0
2019-08-12,Storybook Land Canal Boats,16.0,30.0
2019-08-12,Pinocchio's Daring Journey,15.0,20.0
2019-08-12,Buzz Lightyear Astro Blasters,14.0,40.0
2019-08-12,Pirates of the Caribbean,14.0,30.0
2019-08-12,Mr. Toad's Wild Ride,13.0,15.0
2019-08-12,Snow White's Enchanted Wish,11.0,15.0
2019-08-12,Walt Disney's Enchanted Tiki Room,10.0,10.0
2019-08-12,"""it's a small world"" Holiday",8.0,20.0
2019-08-12,Disneyland Monorail,7.0,15.0
2019-08-12,King Arthur Carrousel,6.0,10.0
2019-08-12,Mad Tea Party,6.0,10.0
2019-08-12,Davy Crockett's Explorer Canoes,5.0,10.0
2019-08-12,Meet Tinker Bell in Pixie Hollow,5.0,5.0
2019-08-12,The Many Adventures of Winnie the Pooh,5.0,5.0
2019-08-12,Great Moments with Mr. Lincoln,,
2019-08-12,Star Wars: Galaxy's Edge,,
2019-08-12,Tarzan's Treehouse™,,
2019-08-12,Meet Disney Princesses at Royal Hall,,
2019-08-12,Star Wars Launch Bay,,
2019-08-12,Meet Chewbacca at Star Wars Launch Bay,,
2019-08-12,Mark Twain Riverboat,,
2019-08-12,Star Wars: Path of the Jedi,,
2019-08-12,Pirate's Lair on Tom Sawyer Island,,
2019-08-12,Mickey and the Magical Map,,
2019-08-12,Sailing Ship Columbia,,
2019-08-12,Fantasmic!,,
2019-08-12,Main Street Cinema,,
2019-08-13,Matterhorn Bobsleds,61.0,85.0
2019-08-13,Millennium Falcon: Smugglers Run,51.0,120.0
2019-08-13,Space Mountain,45.0,90.0
2019-08-13,Splash Mountain,36.0,75.0
2019-08-13,Roger Rabbit's Car Toon Spin,30.0,60.0
2019-08-13,Indiana Jones™ Adventure,29.0,55.0
2019-08-13,Big Thunder Mountain Railroad,26.0,45.0
2019-08-13,Peter Pan's Flight,26.0,40.0
2019-08-13,Star Tours - The Adventures Continue,23.0,45.0
2019-08-13,Alice in Wonderland,21.0,35.0
2019-08-13,Autopia,21.0,40.0
2019-08-13,Dumbo the Flying Elephant,17.0,30.0
2019-08-13,Finding Nemo Submarine Voyage,17.0,35.0
2019-08-13,Haunted Mansion Holiday,17.0,35.0
2019-08-13,Disneyland Railroad,16.0,30.0
2019-08-13,Mickey's House and Meet Mickey Mouse,14.0,25.0
2019-08-13,Astro Orbitor,14.0,30.0
2019-08-13,Jungle Cruise,14.0,30.0
2019-08-13,Storybook Land Canal Boats,14.0,25.0
2019-08-13,Pirates of the Caribbean,12.0,25.0
2019-08-13,Buzz Lightyear Astro Blasters,12.0,30.0
2019-08-13,Meet Tinker Bell in Pixie Hollow,10.0,15.0
2019-08-13,Casey Jr. Circus Train,10.0,20.0
2019-08-13,Mr. Toad's Wild Ride,10.0,20.0
2019-08-13,Walt Disney's Enchanted Tiki Room,10.0,10.0
2019-08-13,Pinocchio's Daring Journey,9.0,15.0
2019-08-13,Chip 'n' Dale's GADGETcoaster,9.0,30.0
2019-08-13,Snow White's Enchanted Wish,8.0,15.0
2019-08-13,"""it's a small world"" Holiday",7.0,25.0
2019-08-13,King Arthur Carrousel,6.0,10.0
2019-08-13,Disneyland Monorail,6.0,10.0
2019-08-13,Mad Tea Party,5.0,10.0
2019-08-13,Davy Crockett's Explorer Canoes,5.0,5.0
2019-08-13,The Many Adventures of Winnie the Pooh,5.0,5.0
2019-08-13,Great Moments with Mr. Lincoln,,
2019-08-13,Star Wars: Galaxy's Edge,,
2019-08-13,Tarzan's Treehouse™,,
2019-08-13,Meet Disney Princesses at Royal Hall,,
2019-08-13,Star Wars Launch Bay,,
2019-08-13,Meet Chewbacca at Star Wars Launch Bay,,
2019-08-13,Star Wars: Path of the Jedi,,
2019-08-13,Mark Twain Riverboat,,
2019-08-13,Pirate's Lair on Tom Sawyer Island,,
2019-08-13,Sailing Ship Columbia,,
2019-08-13,Fantasmic!,,
2019-08-13,Main Street Cinema,,
2019-08-13,Mickey and the Magical Map,,
2019-08-14,Matterhorn Bobsleds,69.0,120.0
2019-08-14,Space Mountain,47.0,105.0
2019-08-14,Millennium Falcon: Smugglers Run,46.0,85.0
2019-08-14,Splash Mountain,34.0,70.0
2019-08-14,Roger Rabbit's Car Toon Spin,28.0,50.0
2019-08-14,Peter Pan's Flight,27.0,35.0
2019-08-14,Indiana Jones™ Adventure,26.0,50.0
2019-08-14,Star Tours - The Adventures Continue,24.0,45.0
2019-08-14,Big Thunder Mountain Railroad,18.0,35.0
2019-08-14,Alice in Wonderland,18.0,30.0
2019-08-14,Haunted Mansion Holiday,17.0,30.0
2019-08-14,Dumbo the Flying Elephant,17.0,35.0
2019-08-14,Casey Jr. Circus Train,15.0,20.0
2019-08-14,Mr. Toad's Wild Ride,15.0,25.0
2019-08-14,Autopia,14.0,30.0
2019-08-14,Finding Nemo Submarine Voyage,14.0,30.0
2019-08-14,Disneyland Railroad,13.0,20.0
2019-08-14,Astro Orbitor,13.0,20.0
2019-08-14,Storybook Land Canal Boats,12.0,25.0
2019-08-14,Pinocchio's Daring Journey,11.0,15.0
2019-08-14,Buzz Lightyear Astro Blasters,10.0,25.0
