Date,Ride,Average Wait Time (mins),Max Wait Time (mins)
2021-10-29,Walt Disney Imagineering Blue Sky Cellar,,
2021-10-30,Guardians of the Galaxy – Monsters After Dark,69.0,90.0
2021-10-30,Radiator Springs Racers,64.0,100.0
2021-10-30,Lamplight Lounge - Boardwalk Dining,44.0,55.0
2021-10-30,Toy Story Midway Mania!,36.0,55.0
2021-10-30,Guardians of the Galaxy - Mission: BREAKOUT!,36.0,50.0
2021-10-30,Wine Country Trattoria,32.0,50.0
2021-10-30,Carthay Circle Lounge,30.0,50.0
2021-10-30,Incredicoaster,29.0,50.0
2021-10-30,Luigi's Honkin' Haul-O-Ween,28.0,40.0
2021-10-30,"Monsters, Inc. Mike & Sulley to the Rescue!",24.0,45.0
2021-10-30,Alfresco Tasting Terrace,22.0,55.0
2021-10-30,Soarin' Around the World,21.0,40.0
2021-10-30,Pixar Pal-A-Round - Swinging,17.0,45.0
2021-10-30,Goofy's Sky School,17.0,40.0
2021-10-30,Inside Out Emotional Whirlwind,16.0,30.0
2021-10-30,Mater's Jingle Jamboree,15.0,35.0
2021-10-30,The Little Mermaid - Ariel's Undersea Adventure,15.0,25.0
2021-10-30,Pixar Pal-A-Round – Non-Swinging,14.0,30.0
2021-10-30,Silly Symphony Swings,12.0,20.0
2021-10-30,Grizzly River Run,11.0,30.0
2021-10-30,Golden Zephyr,5.0,10.0
2021-10-30,Jumpin' Jellyfish,5.0,10.0
2021-10-30,Jessie's Critter Carousel,5.0,5.0
2021-10-30,Animation Academy,,
2021-10-30,Carthay Circle Restaurant,,
2021-10-30,Lamplight Lounge,,
2021-10-30,Sorcerer's Workshop,,
2021-10-30,WEB SLINGERS: A Spider-Man Adventure,,
2021-10-30,Mickey's PhilharMagic,,
2021-10-30,Turtle Talk with Crush,,
2021-10-30,Redwood Creek Challenge Trail,,
2021-10-30,Games of Pixar Pier,,
2021-10-30,Mendocino Terrace,,
2021-10-30,Red Car Trolley,,
2021-10-30,The Bakery Tour,,
2021-10-30,Villains Grove at Oogie Boogie Bash,,
2021-10-30,Walt Disney Imagineering Blue Sky Cellar,,
2021-10-31,Radiator Springs Racers,56.0,75.0
2021-10-31,Carthay Circle Lounge,52.0,55.0
2021-10-31,Wine Country Trattoria,50.0,50.0
2021-10-31,Lamplight Lounge - Boardwalk Dining,46.0,55.0
2021-10-31,Guardians of the Galaxy – Monsters After Dark,43.0,90.0
2021-10-31,Alfresco Tasting Terrace,37.0,50.0
2021-10-31,Toy Story Midway Mania!,33.0,60.0
2021-10-31,Incredicoaster,22.0,50.0
2021-10-31,Luigi's Honkin' Haul-O-Ween,20.0,35.0
2021-10-31,"Monsters, Inc. Mike & Sulley to the Rescue!",17.0,45.0
2021-10-31,Goofy's Sky School,15.0,40.0
2021-10-31,Soarin' Around the World,14.0,35.0
2021-10-31,Pixar Pal-A-Round - Swinging,13.0,30.0
2021-10-31,Pixar Pal-A-Round – Non-Swinging,11.0,40.0
2021-10-31,Inside Out Emotional Whirlwind,9.0,30.0
2021-10-31,Mater's Jingle Jamboree,9.0,40.0
2021-10-31,The Little Mermaid - Ariel's Undersea Adventure,8.0,20.0
2021-10-31,Jumpin' Jellyfish,6.0,15.0
2021-10-31,Grizzly River Run,5.0,10.0
2021-10-31,Golden Zephyr,5.0,5.0
2021-10-31,Jessie's Critter Carousel,5.0,5.0
2021-10-31,Silly Symphony Swings,5.0,5.0
2021-10-31,Animation Academy,,
2021-10-31,Carthay Circle Restaurant,,
2021-10-31,Lamplight Lounge,,
2021-10-31,WEB SLINGERS: A Spider-Man Adventure,,
2021-10-31,Mickey's PhilharMagic,,
2021-10-31,Sorcerer's Workshop,,
2021-10-31,Turtle Talk with Crush,,
2021-10-31,Redwood Creek Challenge Trail,,
2021-10-31,Games of Pixar Pier,,
2021-10-31,Guardians of the Galaxy - Mission: BREAKOUT!,,
2021-10-31,Mendocino Terrace,,
2021-10-31,Red Car Trolley,,
2021-10-31,The Bakery Tour,,
2021-10-31,Villains Grove at Oogie Boogie Bash,,
2021-10-31,Walt Disney Imagineering Blue Sky Cellar,,
2021-11-01,Radiator Springs Racers,67.0,100.0
2021-11-01,Alfresco Tasting Terrace,55.0,55.0
2021-11-01,Guardians of the Galaxy - Mission: BREAKOUT!,48.0,100.0
2021-11-01,Toy Story Midway Mania!,34.0,70.0
2021-11-01,Carthay Circle Lounge,32.0,55.0
2021-11-01,Incredicoaster,31.0,60.0
2021-11-01,WEB SLINGERS: A Spider-Man Adventure,30.0,50.0
2021-11-01,Soarin' Around the World,28.0,45.0
2021-11-01,Wine Country Trattoria,28.0,55.0
2021-11-01,Luigi's Honkin' Haul-O-Ween,26.0,50.0
2021-11-01,Inside Out Emotional Whirlwind,24.0,50.0
2021-11-01,"Monsters, Inc. Mike & Sulley to the Rescue!",24.0,40.0
2021-11-01,Pixar Pal-A-Round - Swinging,24.0,60.0
2021-11-01,Carthay Circle Restaurant,23.0,90.0
2021-11-01,Goofy's Sky School,23.0,50.0
2021-11-01,Pixar Pal-A-Round – Non-Swinging,22.0,60.0
2021-11-01,Mater's Jingle Jamboree,14.0,60.0
2021-11-01,The Little Mermaid - Ariel's Undersea Adventure,11.0,45.0
2021-11-01,Jumpin' Jellyfish,10.0,25.0
2021-11-01,Golden Zephyr,10.0,15.0
2021-11-01,Silly Symphony Swings,8.0,20.0
2021-11-01,Jessie's Critter Carousel,7.0,10.0
2021-11-01,Grizzly River Run,6.0,15.0
2021-11-01,Animation Academy,,
2021-11-01,Lamplight Lounge,,
2021-11-01,Lamplight Lounge - Boardwalk Dining,,
2021-11-01,Turtle Talk with Crush,,
2021-11-01,Mickey's PhilharMagic,,
2021-11-01,Games of Pixar Pier,,
2021-11-01,Mendocino Terrace,,
2021-11-01,Red Car Trolley,,
2021-11-01,Redwood Creek Challenge Trail,,
2021-11-01,Sorcerer's Workshop,,
2021-11-01,The Bakery Tour,,
2021-11-01,Walt Disney Imagineering Blue Sky Cellar,,
2021-11-02,Radiator Springs Racers,65.0,85.0
2021-11-02,Guardians of the Galaxy - Mission: BREAKOUT!,46.0,80.0
2021-11-02,Toy Story Midway Mania!,39.0,75.0
2021-11-02,Carthay Circle Lounge,38.0,55.0
2021-11-02,Alfresco Tasting Terrace,32.0,55.0
2021-11-02,Wine Country Trattoria,28.0,55.0
2021-11-02,Luigi's Honkin' Haul-O-Ween,25.0,40.0
2021-11-02,WEB SLINGERS: A Spider-Man Adventure,25.0,35.0
2021-11-02,Pixar Pal-A-Round - Swinging,24.0,45.0
2021-11-02,Incredicoaster,23.0,45.0
2021-11-02,Lamplight Lounge - Boardwalk Dining,23.0,55.0
2021-11-02,"Monsters, Inc. Mike & Sulley to the Rescue!",23.0,40.0
2021-11-02,Soarin' Around the World,23.0,40.0
2021-11-02,Pixar Pal-A-Round – Non-Swinging,22.0,45.0
2021-11-02,Goofy's Sky School,20.0,35.0
2021-11-02,Inside Out Emotional Whirlwind,20.0,40.0
2021-11-02,Mater's Jingle Jamboree,15.0,40.0
2021-11-02,Carthay Circle Restaurant,15.0,15.0
2021-11-02,Grizzly River Run,10.0,50.0
2021-11-02,Silly Symphony Swings,9.0,15.0
2021-11-02,The Little Mermaid - Ariel's Undersea Adventure,9.0,25.0
2021-11-02,Jumpin' Jellyfish,6.0,15.0
2021-11-02,Golden Zephyr,5.0,10.0
2021-11-02,Jessie's Critter Carousel,5.0,5.0
2021-11-02,Animation Academy,,
2021-11-02,Lamplight Lounge,,
2021-11-02,Mickey's PhilharMagic,,
2021-11-02,Turtle Talk with Crush,,
2021-11-02,Games of Pixar Pier,,
2021-11-02,Mendocino Terrace,,
2021-11-02,Red Car Trolley,,
2021-11-02,Redwood Creek Challenge Trail,,
2021-11-02,Sorcerer's Workshop,,
2021-11-02,The Bakery Tour,,
2021-11-02,Walt Disney Imagineering Blue Sky Cellar,,
2021-11-03,Radiator Springs Racers,63.0,90.0
2021-11-03,Guardians of the Galaxy - Mission: BREAKOUT!,52.0,80.0
2021-11-03,Toy Story Midway Mania!,35.0,60.0
2021-11-03,Alfresco Tasting Terrace,31.0,55.0
2021-11-03,Carthay Circle Lounge,30.0,55.0
2021-11-03,Luigi's Honkin' Haul-O-Ween,26.0,40.0
2021-11-03,Wine Country Trattoria,24.0,55.0
2021-11-03,Incredicoaster,23.0,50.0
2021-11-03,Pixar Pal-A-Round - Swinging,22.0,45.0
2021-11-03,"Monsters, Inc. Mike & Sulley to the Rescue!",21.0,35.0
2021-11-03,Pixar Pal-A-Round – Non-Swinging,20.0,45.0
2021-11-03,Soarin' Around the World,20.0,40.0
2021-11-03,WEB SLINGERS: A Spider-Man Adventure,20.0,30.0
2021-11-03,Goofy's Sky School,19.0,35.0
2021-11-03,Lamplight Lounge - Boardwalk Dining,16.0,35.0
2021-11-03,Carthay Circle Restaurant,15.0,15.0
2021-11-03,Mater's Jingle Jamboree,14.0,30.0
2021-11-03,Inside Out Emotional Whirlwind,12.0,30.0
2021-11-03,Grizzly River Run,9.0,35.0
2021-11-03,Jumpin' Jellyfish,9.0,10.0
2021-11-03,Silly Symphony Swings,7.0,10.0
2021-11-03,The Little Mermaid - Ariel's Undersea Adventure,7.0,20.0
2021-11-03,Golden Zephyr,5.0,5.0
2021-11-03,Jessie's Critter Carousel,5.0,5.0
2021-11-03,Animation Academy,,
2021-11-03,Lamplight Lounge,,
2021-11-03,Turtle Talk with Crush,,
2021-11-03,Games of Pixar Pier,,
2021-11-03,Mendocino Terrace,,
2021-11-03,Mickey's PhilharMagic,,
2021-11-03,Red Car Trolley,,
2021-11-03,Redwood Creek Challenge Trail,,
2021-11-03,Sorcerer's Workshop,,
2021-11-03,The Bakery Tour,,
2021-11-03,Walt Disney Imagineering Blue Sky Cellar,,
2021-11-04,Radiator Springs Racers,52.0,75.0
2021-11-04,Guardians of the Galaxy - Mission: BREAKOUT!,49.0,100.0
2021-11-04,Alfresco Tasting Terrace,47.0,55.0
2021-11-04,WEB SLINGERS: A Spider-Man Adventure,44.0,60.0
2021-11-04,Toy Story Midway Mania!,33.0,60.0
2021-11-04,Carthay Circle Lounge,27.0,55.0
2021-11-04,Luigi's Honkin' Haul-O-Ween,27.0,40.0
2021-11-04,Wine Country Trattoria,26.0,50.0
2021-11-04,Incredicoaster,24.0,45.0
2021-11-04,Lamplight Lounge - Boardwalk Dining,22.0,40.0
2021-11-04,Pixar Pal-A-Round – Non-Swinging,21.0,45.0
2021-11-04,Soarin' Around the World,19.0,30.0
2021-11-04,Pixar Pal-A-Round - Swinging,18.0,45.0
2021-11-04,"Monsters, Inc. Mike & Sulley to the Rescue!",18.0,35.0
2021-11-04,Goofy's Sky School,17.0,40.0
2021-11-04,Carthay Circle Restaurant,15.0,15.0
2021-11-04,Mater's Jingle Jamboree,12.0,30.0
2021-11-04,Silly Symphony Swings,8.0,10.0
2021-11-04,Jumpin' Jellyfish,7.0,20.0
2021-11-04,Grizzly River Run,7.0,25.0
2021-11-04,The Little Mermaid - Ariel's Undersea Adventure,7.0,15.0
2021-11-04,Golden Zephyr,5.0,5.0
2021-11-04,Inside Out Emotional Whirlwind,5.0,5.0
2021-11-04,Jessie's Critter Carousel,5.0,5.0
2021-11-04,Animation Academy,,
2021-11-04,Lamplight Lounge,,
2021-11-04,Turtle Talk with Crush,,
2021-11-04,Games of Pixar Pier,,
2021-11-04,Mendocino Terrace,,
2021-11-04,Mickey's PhilharMagic,,
2021-11-04,Red Car Trolley,,
2021-11-04,Redwood Creek Challenge Trail,,
2021-11-04,Sorcerer's Workshop,,
2021-11-04,The Bakery Tour,,
2021-11-04,Walt Disney Imagineering Blue Sky Cellar,,
2021-11-05,Radiator Springs Racers,53.0,75.0
2021-11-05,Guardians of the Galaxy - Mission: BREAKOUT!,53.0,85.0
2021-11-05,WEB SLINGERS: A Spider-Man Adventure,46.0,60.0
2021-11-05,Carthay Circle Lounge,41.0,55.0
2021-11-05,Lamplight Lounge - Boardwalk Dining,38.0,55.0
2021-11-05,Wine Country Trattoria,33.0,55.0
2021-11-05,Toy Story Midway Mania!,32.0,55.0
2021-11-05,Incredicoaster,30.0,45.0
2021-11-05,Luigi's Honkin' Haul-O-Ween,25.0,40.0
2021-11-05,"Monsters, Inc. Mike & Sulley to the Rescue!",24.0,40.0
2021-11-05,Soarin' Around the World,22.0,40.0
2021-11-05,Carthay Circle Restaurant,21.0,75.0
2021-11-05,Goofy's Sky School,18.0,35.0
2021-11-05,Alfresco Tasting Terrace,18.0,30.0
2021-11-05,Pixar Pal-A-Round – Non-Swinging,17.0,45.0
2021-11-05,Pixar Pal-A-Round - Swinging,15.0,30.0
2021-11-05,Inside Out Emotional Whirlwind,13.0,30.0
2021-11-05,Mater's Jingle Jamboree,12.0,30.0
2021-11-05,Grizzly River Run,9.0,30.0
2021-11-05,Jumpin' Jellyfish,9.0,25.0
2021-11-05,The Little Mermaid - Ariel's Undersea Adventure,9.0,20.0
2021-11-05,Silly Symphony Swings,6.0,10.0
2021-11-05,Golden Zephyr,5.0,5.0
2021-11-05,Jessie's Critter Carousel,5.0,5.0
2021-11-05,Animation Academy,,
2021-11-05,Lamplight Lounge,,
2021-11-05,Turtle Talk with Crush,,
2021-11-05,Games of Pixar Pier,,
2021-11-05,Mendocino Terrace,,
2021-11-05,Mickey's PhilharMagic,,
2021-11-05,Red Car Trolley,,
2021-11-05,Redwood Creek Challenge Trail,,
2021-11-05,Sorcerer's Workshop,,
2021-11-05,The Bakery Tour,,
2021-11-05,Walt Disney Imagineering Blue Sky Cellar,,
2021-11-06,WEB SLINGERS: A Spider-Man Adventure,67.0,85.0
2021-11-06,Radiator Springs Racers,65.0,90.0
2021-11-06,Guardians of the Galaxy - Mission: BREAKOUT!,63.0,95.0
2021-11-06,Lamplight Lounge - Boardwalk Dining,46.0,55.0
2021-11-06,Toy Story Midway Mania!,41.0,60.0
2021-11-06,Carthay Circle Lounge,40.0,55.0
2021-11-06,Wine Country Trattoria,39.0,55.0
2021-11-06,Soarin' Around the World,30.0,45.0
2021-11-06,Incredicoaster,29.0,60.0
2021-11-06,Luigi's Honkin' Haul-O-Ween,29.0,40.0
2021-11-06,"Monsters, Inc. Mike & Sulley to the Rescue!",25.0,45.0
2021-11-06,Pixar Pal-A-Round – Non-Swinging,24.0,60.0
2021-11-06,Goofy's Sky School,24.0,45.0
2021-11-06,Pixar Pal-A-Round - Swinging,23.0,45.0
2021-11-06,Carthay Circle Restaurant,21.0,30.0
2021-11-06,Mater's Jingle Jamboree,17.0,30.0
2021-11-06,The Little Mermaid - Ariel's Undersea Adventure,12.0,30.0
2021-11-06,Silly Symphony Swings,11.0,15.0
2021-11-06,Inside Out Emotional Whirlwind,9.0,20.0
2021-11-06,Jumpin' Jellyfish,8.0,25.0
2021-11-06,Grizzly River Run,8.0,20.0
2021-11-06,Jessie's Critter Carousel,6.0,10.0
2021-11-06,Golden Zephyr,5.0,5.0
2021-11-06,Alfresco Tasting Terrace,,
2021-11-06,Animation Academy,,
2021-11-06,Lamplight Lounge,,
2021-11-06,Turtle Talk with Crush,,
2021-11-06,Games of Pixar Pier,,
2021-11-06,Mendocino Terrace,,
2021-11-06,Mickey's PhilharMagic,,
2021-11-06,Red Car Trolley,,
2021-11-06,Redwood Creek Challenge Trail,,
2021-11-06,Sorcerer's Workshop,,
2021-11-06,The Bakery Tour,,
2021-11-06,Walt Disney Imagineering Blue Sky Cellar,,
2021-11-07,WEB SLINGERS: A Spider-Man Adventure,64.0,85.0
2021-11-07,Radiator Springs Racers,61.0,90.0
2021-11-07,Guardians of the Galaxy - Mission: BREAKOUT!,52.0,115.0
2021-11-07,Toy Story Midway Mania!,36.0,60.0
2021-11-07,Wine Country Trattoria,36.0,55.0
2021-11-07,Soarin' Around the World,30.0,60.0
2021-11-07,Incredicoaster,24.0,45.0
2021-11-07,Luigi's Honkin' Haul-O-Ween,23.0,40.0
2021-11-07,Goofy's Sky School,23.0,40.0
2021-11-07,Carthay Circle Lounge,23.0,55.0
2021-11-07,"Monsters, Inc. Mike & Sulley to the Rescue!",22.0,45.0
2021-11-07,Pixar Pal-A-Round – Non-Swinging,22.0,50.0
2021-11-07,Pixar Pal-A-Round - Swinging,17.0,45.0
2021-11-07,Mater's Jingle Jamboree,17.0,35.0
2021-11-07,Inside Out Emotional Whirlwind,16.0,30.0
2021-11-07,The Little Mermaid - Ariel's Undersea Adventure,13.0,25.0
2021-11-07,Jumpin' Jellyfish,12.0,25.0
2021-11-07,Jessie's Critter Carousel,11.0,15.0
2021-11-07,Silly Symphony Swings,9.0,15.0
2021-11-07,Golden Zephyr,9.0,15.0
2021-11-07,Grizzly River Run,6.0,15.0
2021-11-07,Alfresco Tasting Terrace,,
2021-11-07,Animation Academy,,
2021-11-07,Carthay Circle Restaurant,,
2021-11-07,Lamplight Lounge,,
2021-11-07,Lamplight Lounge - Boardwalk Dining,,
2021-11-07,Turtle Talk with Crush,,
2021-11-07,Games of Pixar Pier,,
2021-11-07,Mendocino Terrace,,
2021-11-07,Mickey's PhilharMagic,,
2021-11-07,Red Car Trolley,,
2021-11-07,Redwood Creek Challenge Trail,,
2021-11-07,Sorcerer's Workshop,,
2021-11-07,The Bakery Tour,,
2021-11-07,Walt Disney Imagineering Blue Sky Cellar,,
2021-11-08,Carthay Circle Restaurant,90.0,90.0
2021-11-08,Lamplight Lounge - Boardwalk Dining,52.0,55.0
2021-11-08,WEB SLINGERS: A Spider-Man Adventure,52.0,75.0
2021-11-08,Radiator Springs Racers,48.0,85.0
2021-11-08,Guardians of the Galaxy - Mission: BREAKOUT!,39.0,80.0
2021-11-08,Wine Country Trattoria,35.0,55.0
2021-11-08,Toy Story Midway Mania!,31.0,55.0
2021-11-08,Carthay Circle Lounge,30.0,55.0
2021-11-08,Soarin' Around the World,26.0,75.0
2021-11-08,Incredicoaster,24.0,60.0
2021-11-08,Luigi's Honkin' Haul-O-Ween,22.0,50.0
2021-11-08,Pixar Pal-A-Round - Swinging,19.0,60.0
2021-11-08,Pixar Pal-A-Round – Non-Swinging,19.0,60.0
2021-11-08,"Monsters, Inc. Mike & Sulley to the Rescue!",18.0,30.0
2021-11-08,Goofy's Sky School,15.0,35.0
2021-11-08,Inside Out Emotional Whirlwind,13.0,30.0
2021-11-08,Mater's Jingle Jamboree,12.0,35.0
2021-11-08,Jumpin' Jellyfish,8.0,15.0
2021-11-08,The Little Mermaid - Ariel's Undersea Adventure,7.0,15.0
2021-11-08,Grizzly River Run,6.0,15.0
2021-11-08,Golden Zephyr,5.0,5.0
2021-11-08,Jessie's Critter Carousel,5.0,5.0
2021-11-08,Silly Symphony Swings,5.0,5.0
2021-11-08,Alfresco Tasting Terrace,,
2021-11-08,Animation Academy,,
2021-11-08,Lamplight Lounge,,
2021-11-08,Turtle Talk with Crush,,
2021-11-08,Mickey's PhilharMagic,,
2021-11-08,Games of Pixar Pier,,
2021-11-08,Mendocino Terrace,,
2021-11-08,Red Car Trolley,,
2021-11-08,Redwood Creek Challenge Trail,,
2021-11-08,Sorcerer's Workshop,,
2021-11-08,The Bakery Tour,,
2021-11-08,Walt Disney Imagineering Blue Sky Cellar,,
2021-11-09,Radiator Springs Racers,58.0,75.0
2021-11-09,WEB SLINGERS: A Spider-Man Adventure,55.0,75.0
2021-11-09,Carthay Circle Lounge,46.0,55.0
2021-11-09,Alfresco Tasting Terrace,42.0,55.0
2021-11-09,Lamplight Lounge - Boardwalk Dining,42.0,55.0
2021-11-09,Guardians of the Galaxy - Mission: BREAKOUT!,39.0,65.0
2021-11-09,Toy Story Midway Mania!,36.0,60.0
2021-11-09,Soarin' Around the World,28.0,60.0
2021-11-09,Incredicoaster,26.0,45.0
2021-11-09,Luigi's Honkin' Haul-O-Ween,22.0,40.0
2021-11-09,"Monsters, Inc. Mike & Sulley to the Rescue!",22.0,40.0
2021-11-09,Goofy's Sky School,21.0,35.0
2021-11-09,Mater's Jingle Jamboree,19.0,45.0
2021-11-09,Pixar Pal-A-Round – Non-Swinging,18.0,45.0
2021-11-09,Inside Out Emotional Whirlwind,18.0,45.0
2021-11-09,Pixar Pal-A-Round - Swinging,16.0,45.0
2021-11-09,Carthay Circle Restaurant,15.0,15.0
2021-11-09,Wine Country Trattoria,15.0,15.0
2021-11-09,The Little Mermaid - Ariel's Undersea Adventure,11.0,20.0
2021-11-09,Grizzly River Run,8.0,20.0
2021-11-09,Jumpin' Jellyfish,8.0,25.0
2021-11-09,Golden Zephyr,7.0,10.0
2021-11-09,Silly Symphony Swings,7.0,10.0
2021-11-09,Jessie's Critter Carousel,5.0,5.0
2021-11-09,Animation Academy,,
2021-11-09,Lamplight Lounge,,
2021-11-09,Turtle Talk with Crush,,
2021-11-09,Sorcerer's Workshop,,
2021-11-09,Games of Pixar Pier,,
2021-11-09,Mendocino Terrace,,
2021-11-09,Mickey's PhilharMagic,,
2021-11-09,Red Car Trolley,,
2021-11-09,Redwood Creek Challenge Trail,,
2021-11-09,The Bakery Tour,,
2021-11-09,Walt Disney Imagineering Blue Sky Cellar,,
2021-11-10,WEB SLINGERS: A Spider-Man Adventure,62.0,120.0
2021-11-10,Radiator Springs Racers,58.0,75.0
2021-11-10,Guardians of the Galaxy - Mission: BREAKOUT!,47.0,85.0
2021-11-10,Alfresco Tasting Terrace,39.0,55.0
2021-11-10,Carthay Circle Lounge,37.0,55.0
2021-11-10,Toy Story Midway Mania!,35.0,60.0
2021-11-10,Lamplight Lounge - Boardwalk Dining,35.0,55.0
2021-11-10,Soarin' Around the World,29.0,60.0
2021-11-10,"Monsters, Inc. Mike & Sulley to the Rescue!",28.0,45.0
2021-11-10,Pixar Pal-A-Round – Non-Swinging,25.0,60.0
2021-11-10,Luigi's Honkin' Haul-O-Ween,25.0,40.0
2021-11-10,Mater's Jingle Jamboree,24.0,45.0
2021-11-10,Pixar Pal-A-Round - Swinging,23.0,50.0
2021-11-10,Incredicoaster,23.0,45.0
2021-11-10,Goofy's Sky School,20.0,45.0
2021-11-10,Inside Out Emotional Whirlwind,19.0,45.0
2021-11-10,Carthay Circle Restaurant,15.0,15.0
2021-11-10,Wine Country Trattoria,15.0,15.0
2021-11-10,Jumpin' Jellyfish,11.0,20.0
2021-11-10,The Little Mermaid - Ariel's Undersea Adventure,11.0,30.0
2021-11-10,Grizzly River Run,7.0,45.0
2021-11-10,Jessie's Critter Carousel,7.0,10.0
2021-11-10,Golden Zephyr,6.0,10.0
2021-11-10,Silly Symphony Swings,5.0,5.0
2021-11-10,Animation Academy,,
2021-11-10,Lamplight Lounge,,
2021-11-10,Sorcerer's Workshop,,
2021-11-10,Turtle Talk with Crush,,
2021-11-10,Redwood Creek Challenge Trail,,
2021-11-10,Games of Pixar Pier,,
2021-11-10,Mendocino Terrace,,
2021-11-10,Mickey's PhilharMagic,,
2021-11-10,Red Car Trolley,,
2021-11-10,The Bakery Tour,,
2021-11-10,Walt Disney Imagineering Blue Sky Cellar,,
2021-11-11,Radiator Springs Racers,68.0,120.0
2021-11-11,WEB SLINGERS: A Spider-Man Adventure,67.0,90.0
2021-11-11,Guardians of the Galaxy - Mission: BREAKOUT!,47.0,75.0
2021-11-11,Toy Story Midway Mania!,43.0,70.0
2021-11-11,Lamplight Lounge - Boardwalk Dining,43.0,55.0
2021-11-11,Soarin' Around the World,35.0,55.0
2021-11-11,Grizzly River Run,35.0,75.0
2021-11-11,Wine Country Trattoria,33.0,55.0
2021-11-11,Carthay Circle Lounge,30.0,55.0
2021-11-11,"Monsters, Inc. Mike & Sulley to the Rescue!",26.0,45.0
2021-11-11,Goofy's Sky School,25.0,50.0
2021-11-11,Carthay Circle Restaurant,25.0,105.0
2021-11-11,Luigi's Honkin' Haul-O-Ween,24.0,40.0
2021-11-11,Incredicoaster,22.0,45.0
2021-11-11,Pixar Pal-A-Round – Non-Swinging,18.0,60.0
2021-11-11,Mater's Jingle Jamboree,18.0,45.0
2021-11-11,Pixar Pal-A-Round - Swinging,18.0,40.0
2021-11-11,Inside Out Emotional Whirlwind,16.0,30.0
2021-11-11,Golden Zephyr,13.0,15.0
2021-11-11,The Little Mermaid - Ariel's Undersea Adventure,12.0,30.0
2021-11-11,Silly Symphony Swings,8.0,15.0
2021-11-11,Jumpin' Jellyfish,6.0,20.0
2021-11-11,Jessie's Critter Carousel,5.0,5.0
2021-11-11,Alfresco Tasting Terrace,,
2021-11-11,Animation Academy,,
2021-11-11,Lamplight Lounge,,
2021-11-11,Sorcerer's Workshop,,
2021-11-11,Turtle Talk with Crush,,
2021-11-11,Redwood Creek Challenge Trail,,
2021-11-11,Games of Pixar Pier,,
2021-11-11,Mendocino Terrace,,
2021-11-11,Mickey's PhilharMagic,,
2021-11-11,Red Car Trolley,,
2021-11-11,The Bakery Tour,,
2021-11-11,Walt Disney Imagineering Blue Sky Cellar,,
2021-11-12,WEB SLINGERS: A Spider-Man Adventure,59.0,85.0
2021-11-12,Radiator Springs Racers,56.0,100.0
2021-11-12,Guardians of the Galaxy - Mission: BREAKOUT!,44.0,75.0
2021-11-12,Lamplight Lounge - Boardwalk Dining,41.0,55.0
2021-11-12,Toy Story Midway Mania!,39.0,50.0
2021-11-12,Carthay Circle Lounge,36.0,55.0
2021-11-12,Wine Country Trattoria,33.0,55.0
2021-11-12,Grizzly River Run,30.0,60.0
2021-11-12,Soarin' Around the World,30.0,50.0
2021-11-12,Jumpin' Jellyfish,26.0,30.0
2021-11-12,Luigi's Honkin' Haul-O-Ween,24.0,40.0
2021-11-12,Incredicoaster,24.0,45.0
2021-11-12,"Monsters, Inc. Mike & Sulley to the Rescue!",19.0,35.0
2021-11-12,Goofy's Sky School,17.0,30.0
2021-11-12,Pixar Pal-A-Round – Non-Swinging,16.0,30.0
2021-11-12,Redwood Creek Challenge Trail,15.0,20.0
2021-11-12,Carthay Circle Restaurant,15.0,15.0
2021-11-12,Inside Out Emotional Whirlwind,13.0,30.0
2021-11-12,Pixar Pal-A-Round - Swinging,12.0,30.0
2021-11-12,The Little Mermaid - Ariel's Undersea Adventure,8.0,30.0
2021-11-12,Mater's Jingle Jamboree,7.0,15.0
2021-11-12,Silly Symphony Swings,6.0,10.0
2021-11-12,Golden Zephyr,5.0,5.0
2021-11-12,Jessie's Critter Carousel,5.0,5.0
2021-11-12,Alfresco Tasting Terrace,,
2021-11-12,Animation Academy,,
2021-11-12,Lamplight Lounge,,
2021-11-12,Sorcerer's Workshop,,
2021-11-12,Turtle Talk with Crush,,
2021-11-12,Games of Pixar Pier,,
2021-11-12,Mendocino Terrace,,
2021-11-12,Mickey's PhilharMagic,,
2021-11-12,Red Car Trolley,,
2021-11-12,The Bakery Tour,,
2021-11-12,Walt Disney Imagineering Blue Sky Cellar,,
2021-11-13,WEB SLINGERS: A Spider-Man Adventure,75.0,120.0
2021-11-13,Radiator Springs Racers,69.0,110.0
2021-11-13,Lamplight Lounge - Boardwalk Dining,50.0,55.0
2021-11-13,Guardians of the Galaxy - Mission: BREAKOUT!,49.0,85.0
2021-11-13,Toy Story Midway Mania!,43.0,65.0
2021-11-13,Carthay Circle Lounge,42.0,55.0
2021-11-13,Soarin' Around the World,33.0,80.0
2021-11-13,Wine Country Trattoria,31.0,55.0
2021-11-13,Grizzly River Run,28.0,75.0
2021-11-13,Incredicoaster,28.0,50.0
2021-11-13,Luigi's Honkin' Haul-O-Ween,27.0,40.0
2021-11-13,"Monsters, Inc. Mike & Sulley to the Rescue!",22.0,45.0
2021-11-13,Goofy's Sky School,21.0,50.0
2021-11-13,Pixar Pal-A-Round – Non-Swinging,20.0,45.0
2021-11-13,Pixar Pal-A-Round - Swinging,17.0,45.0
2021-11-13,Mater's Jingle Jamboree,16.0,40.0
2021-11-13,Inside Out Emotional Whirlwind,15.0,75.0
2021-11-13,Carthay Circle Restaurant,15.0,15.0
