Date,Ride,Average Wait Time (mins),Max Wait Time (mins)
2022-02-13,Despicable Me Minion Mayhem,33.0,50.0
2022-02-13,Ollivanders™,30.0,70.0
2022-02-13,The Secret Life of Pets: Off the Leash,29.0,55.0
2022-02-13,Studio Tour,24.0,45.0
2022-02-13,TRANSFORMERS™: The Ride-3D,23.0,45.0
2022-02-13,Flight of the Hippogriff™,16.0,45.0
2022-02-13,Kung Fu Panda Adventure,15.0,15.0
2022-02-13,Harry Potter and the Forbidden Journey™,14.0,35.0
2022-02-13,Super Silly Fun Land,6.0,15.0
2022-02-13,DinoPlay,,
2022-02-14,Revenge of the Mummy – The Ride,36.0,85.0
2022-02-14,Studio Tour,34.0,70.0
2022-02-14,Jurassic World — The Ride,32.0,60.0
2022-02-14,The Secret Life of Pets: Off the Leash,31.0,50.0
2022-02-14,Despicable Me Minion Mayhem,30.0,45.0
2022-02-14,Ollivanders™,24.0,40.0
2022-02-14,Harry Potter and the Forbidden Journey™,24.0,90.0
2022-02-14,TRANSFORMERS™: The Ride-3D,18.0,40.0
2022-02-14,Kung Fu Panda Adventure,14.0,20.0
2022-02-14,Flight of the Hippogriff™,11.0,20.0
2022-02-14,Super Silly Fun Land,6.0,10.0
2022-02-14,DinoPlay,,
2022-02-14,The Simpsons Ride™,,
2022-02-15,Ollivanders™,20.0,45.0
2022-02-15,Studio Tour,20.0,25.0
2022-02-15,Despicable Me Minion Mayhem,16.0,25.0
2022-02-15,Kung Fu Panda Adventure,15.0,15.0
2022-02-15,Revenge of the Mummy – The Ride,8.0,20.0
2022-02-15,The Secret Life of Pets: Off the Leash,6.0,20.0
2022-02-15,Harry Potter and the Forbidden Journey™,5.0,10.0
2022-02-15,Flight of the Hippogriff™,5.0,5.0
2022-02-15,Jurassic World — The Ride,5.0,5.0
2022-02-15,Super Silly Fun Land,5.0,5.0
2022-02-15,TRANSFORMERS™: The Ride-3D,5.0,5.0
2022-02-15,DinoPlay,,
2022-02-15,The Simpsons Ride™,,
2022-02-16,Despicable Me Minion Mayhem,23.0,50.0
2022-02-16,Ollivanders™,22.0,40.0
2022-02-16,Kung Fu Panda Adventure,15.0,15.0
2022-02-16,Studio Tour,13.0,20.0
2022-02-16,Revenge of the Mummy – The Ride,12.0,30.0
2022-02-16,The Secret Life of Pets: Off the Leash,10.0,45.0
2022-02-16,TRANSFORMERS™: The Ride-3D,10.0,30.0
2022-02-16,Harry Potter and the Forbidden Journey™,8.0,30.0
2022-02-16,Jurassic World — The Ride,7.0,20.0
2022-02-16,Flight of the Hippogriff™,5.0,5.0
2022-02-16,Super Silly Fun Land,5.0,5.0
2022-02-16,DinoPlay,,
2022-02-16,The Simpsons Ride™,,
2022-02-17,Despicable Me Minion Mayhem,21.0,30.0
2022-02-17,Ollivanders™,19.0,35.0
2022-02-17,TRANSFORMERS™: The Ride-3D,17.0,60.0
2022-02-17,The Secret Life of Pets: Off the Leash,15.0,35.0
2022-02-17,Kung Fu Panda Adventure,15.0,15.0
2022-02-17,Revenge of the Mummy – The Ride,12.0,25.0
2022-02-17,Jurassic World — The Ride,10.0,25.0
2022-02-17,Harry Potter and the Forbidden Journey™,7.0,20.0
2022-02-17,Studio Tour,6.0,15.0
2022-02-17,Flight of the Hippogriff™,5.0,5.0
2022-02-17,Super Silly Fun Land,5.0,5.0
2022-02-17,DinoPlay,,
2022-02-17,The Simpsons Ride™,,
2022-02-18,Despicable Me Minion Mayhem,46.0,55.0
2022-02-18,The Secret Life of Pets: Off the Leash,42.0,75.0
2022-02-18,Revenge of the Mummy – The Ride,37.0,50.0
2022-02-18,Harry Potter and the Forbidden Journey™,36.0,65.0
2022-02-18,Ollivanders™,36.0,65.0
2022-02-18,Jurassic World — The Ride,36.0,60.0
2022-02-18,Studio Tour,29.0,60.0
2022-02-18,TRANSFORMERS™: The Ride-3D,29.0,60.0
2022-02-18,Flight of the Hippogriff™,27.0,40.0
2022-02-18,Kung Fu Panda Adventure,17.0,20.0
2022-02-18,Super Silly Fun Land,13.0,25.0
2022-02-18,DinoPlay,,
2022-02-18,The Simpsons Ride™,,
2022-02-19,Jurassic World — The Ride,66.0,160.0
2022-02-19,Harry Potter and the Forbidden Journey™,52.0,85.0
2022-02-19,Revenge of the Mummy – The Ride,50.0,75.0
2022-02-19,The Secret Life of Pets: Off the Leash,50.0,85.0
2022-02-19,TRANSFORMERS™: The Ride-3D,49.0,90.0
2022-02-19,Despicable Me Minion Mayhem,43.0,60.0
2022-02-19,Studio Tour,36.0,60.0
2022-02-19,Flight of the Hippogriff™,36.0,80.0
2022-02-19,Ollivanders™,31.0,50.0
2022-02-19,Super Silly Fun Land,19.0,30.0
2022-02-19,Kung Fu Panda Adventure,17.0,25.0
2022-02-19,DinoPlay,,
2022-02-19,The Simpsons Ride™,,
2022-02-20,Jurassic World — The Ride,78.0,180.0
2022-02-20,The Secret Life of Pets: Off the Leash,72.0,105.0
2022-02-20,Revenge of the Mummy – The Ride,67.0,115.0
2022-02-20,Harry Potter and the Forbidden Journey™,63.0,105.0
2022-02-20,TRANSFORMERS™: The Ride-3D,61.0,100.0
2022-02-20,Despicable Me Minion Mayhem,60.0,75.0
2022-02-20,Studio Tour,45.0,75.0
2022-02-20,Flight of the Hippogriff™,41.0,65.0
2022-02-20,Super Silly Fun Land,26.0,45.0
2022-02-20,Ollivanders™,25.0,45.0
2022-02-20,Kung Fu Panda Adventure,24.0,45.0
2022-02-20,DinoPlay,,
2022-02-20,The Simpsons Ride™,,
2022-02-21,Jurassic World — The Ride,85.0,180.0
2022-02-21,Harry Potter and the Forbidden Journey™,83.0,120.0
2022-02-21,Revenge of the Mummy – The Ride,83.0,145.0
2022-02-21,TRANSFORMERS™: The Ride-3D,67.0,120.0
2022-02-21,Despicable Me Minion Mayhem,57.0,75.0
2022-02-21,The Secret Life of Pets: Off the Leash,54.0,100.0
2022-02-21,Studio Tour,51.0,80.0
2022-02-21,Flight of the Hippogriff™,48.0,80.0
2022-02-21,Super Silly Fun Land,35.0,50.0
2022-02-21,Kung Fu Panda Adventure,27.0,50.0
2022-02-21,Ollivanders™,22.0,35.0
2022-02-21,DinoPlay,,
2022-02-21,The Simpsons Ride™,,
2022-02-22,Despicable Me Minion Mayhem,40.0,60.0
2022-02-22,Ollivanders™,39.0,60.0
2022-02-22,The Secret Life of Pets: Off the Leash,33.0,65.0
2022-02-22,Revenge of the Mummy – The Ride,32.0,55.0
2022-02-22,Studio Tour,29.0,50.0
2022-02-22,TRANSFORMERS™: The Ride-3D,27.0,55.0
2022-02-22,Jurassic World — The Ride,27.0,40.0
2022-02-22,Harry Potter and the Forbidden Journey™,21.0,40.0
2022-02-22,Flight of the Hippogriff™,19.0,45.0
2022-02-22,Kung Fu Panda Adventure,18.0,20.0
2022-02-22,Super Silly Fun Land,11.0,15.0
2022-02-22,DinoPlay,,
2022-02-22,The Simpsons Ride™,,
2022-02-23,Despicable Me Minion Mayhem,38.0,55.0
2022-02-23,Ollivanders™,37.0,50.0
2022-02-23,The Secret Life of Pets: Off the Leash,28.0,50.0
2022-02-23,Revenge of the Mummy – The Ride,26.0,45.0
2022-02-23,Jurassic World — The Ride,18.0,35.0
2022-02-23,TRANSFORMERS™: The Ride-3D,15.0,40.0
2022-02-23,Studio Tour,14.0,20.0
2022-02-23,Flight of the Hippogriff™,11.0,25.0
2022-02-23,Kung Fu Panda Adventure,10.0,15.0
2022-02-23,Harry Potter and the Forbidden Journey™,8.0,25.0
2022-02-23,Super Silly Fun Land,5.0,10.0
2022-02-23,DinoPlay,,
2022-02-23,The Simpsons Ride™,,
2022-02-24,Ollivanders™,41.0,60.0
2022-02-24,Despicable Me Minion Mayhem,39.0,65.0
2022-02-24,The Secret Life of Pets: Off the Leash,32.0,60.0
2022-02-24,Jurassic World — The Ride,26.0,55.0
2022-02-24,TRANSFORMERS™: The Ride-3D,26.0,50.0
2022-02-24,Revenge of the Mummy – The Ride,25.0,60.0
2022-02-24,Harry Potter and the Forbidden Journey™,21.0,45.0
2022-02-24,Studio Tour,19.0,40.0
2022-02-24,Flight of the Hippogriff™,17.0,35.0
2022-02-24,Kung Fu Panda Adventure,16.0,20.0
2022-02-24,Super Silly Fun Land,9.0,15.0
2022-02-24,DinoPlay,,
2022-02-24,The Simpsons Ride™,,
2022-02-25,The Secret Life of Pets: Off the Leash,43.0,75.0
2022-02-25,Harry Potter and the Forbidden Journey™,39.0,75.0
2022-02-25,Revenge of the Mummy – The Ride,36.0,55.0
2022-02-25,Jurassic World — The Ride,35.0,55.0
2022-02-25,Despicable Me Minion Mayhem,33.0,55.0
2022-02-25,Flight of the Hippogriff™,31.0,65.0
2022-02-25,TRANSFORMERS™: The Ride-3D,30.0,50.0
2022-02-25,Studio Tour,26.0,45.0
2022-02-25,Ollivanders™,25.0,45.0
2022-02-25,Super Silly Fun Land,16.0,30.0
2022-02-25,Kung Fu Panda Adventure,10.0,10.0
2022-02-25,DinoPlay,,
2022-02-25,The Simpsons Ride™,,
2022-02-26,Jurassic World — The Ride,81.0,180.0
2022-02-26,The Secret Life of Pets: Off the Leash,71.0,115.0
2022-02-26,TRANSFORMERS™: The Ride-3D,69.0,150.0
2022-02-26,Harry Potter and the Forbidden Journey™,66.0,120.0
2022-02-26,Revenge of the Mummy – The Ride,64.0,130.0
2022-02-26,Studio Tour,58.0,110.0
2022-02-26,Despicable Me Minion Mayhem,54.0,70.0
2022-02-26,Flight of the Hippogriff™,46.0,85.0
2022-02-26,Super Silly Fun Land,31.0,50.0
2022-02-26,Ollivanders™,27.0,40.0
2022-02-26,Kung Fu Panda Adventure,22.0,45.0
2022-02-26,DinoPlay,,
2022-02-26,The Simpsons Ride™,,
2022-02-27,The Secret Life of Pets: Off the Leash,46.0,65.0
2022-02-27,Despicable Me Minion Mayhem,39.0,50.0
2022-02-27,Revenge of the Mummy – The Ride,38.0,60.0
2022-02-27,TRANSFORMERS™: The Ride-3D,38.0,60.0
2022-02-27,Jurassic World — The Ride,36.0,60.0
2022-02-27,Harry Potter and the Forbidden Journey™,28.0,55.0
2022-02-27,Flight of the Hippogriff™,27.0,45.0
2022-02-27,Studio Tour,24.0,40.0
2022-02-27,Super Silly Fun Land,17.0,25.0
2022-02-27,Ollivanders™,16.0,25.0
2022-02-27,Kung Fu Panda Adventure,14.0,20.0
2022-02-27,DinoPlay,,
2022-02-27,The Simpsons Ride™,,
2022-02-28,Ollivanders™,27.0,45.0
2022-02-28,Despicable Me Minion Mayhem,22.0,35.0
2022-02-28,The Secret Life of Pets: Off the Leash,17.0,30.0
2022-02-28,Harry Potter and the Forbidden Journey™,17.0,70.0
2022-02-28,Kung Fu Panda Adventure,17.0,20.0
2022-02-28,Studio Tour,15.0,40.0
2022-02-28,Jurassic World — The Ride,15.0,50.0
2022-02-28,Revenge of the Mummy – The Ride,15.0,35.0
2022-02-28,TRANSFORMERS™: The Ride-3D,13.0,30.0
2022-02-28,Flight of the Hippogriff™,7.0,30.0
2022-02-28,Super Silly Fun Land,5.0,10.0
2022-02-28,DinoPlay,,
2022-02-28,The Simpsons Ride™,,
2022-03-01,Ollivanders™,17.0,30.0
2022-03-01,Despicable Me Minion Mayhem,15.0,20.0
2022-03-01,Studio Tour,14.0,20.0
2022-03-01,Kung Fu Panda Adventure,13.0,20.0
2022-03-01,Jurassic World — The Ride,9.0,30.0
2022-03-01,Super Silly Fun Land,8.0,10.0
2022-03-01,TRANSFORMERS™: The Ride-3D,8.0,10.0
2022-03-01,Revenge of the Mummy – The Ride,6.0,15.0
2022-03-01,Harry Potter and the Forbidden Journey™,6.0,10.0
2022-03-01,The Secret Life of Pets: Off the Leash,5.0,10.0
2022-03-01,Flight of the Hippogriff™,5.0,5.0
2022-03-01,DinoPlay,,
2022-03-01,The Simpsons Ride™,,
2022-03-02,Despicable Me Minion Mayhem,18.0,35.0
2022-03-02,Ollivanders™,17.0,20.0
2022-03-02,Studio Tour,13.0,30.0
2022-03-02,Jurassic World — The Ride,13.0,25.0
2022-03-02,Kung Fu Panda Adventure,12.0,20.0
2022-03-02,Revenge of the Mummy – The Ride,6.0,10.0
2022-03-02,TRANSFORMERS™: The Ride-3D,6.0,20.0
2022-03-02,The Secret Life of Pets: Off the Leash,5.0,15.0
2022-03-02,Harry Potter and the Forbidden Journey™,5.0,10.0
2022-03-02,Flight of the Hippogriff™,5.0,5.0
2022-03-02,Super Silly Fun Land,5.0,5.0
2022-03-02,DinoPlay,,
2022-03-02,The Simpsons Ride™,,
2022-03-03,Ollivanders™,20.0,30.0
2022-03-03,Despicable Me Minion Mayhem,19.0,25.0
2022-03-03,Kung Fu Panda Adventure,15.0,15.0
2022-03-03,Studio Tour,14.0,20.0
2022-03-03,Revenge of the Mummy – The Ride,10.0,15.0
2022-03-03,Jurassic World — The Ride,9.0,20.0
2022-03-03,TRANSFORMERS™: The Ride-3D,9.0,20.0
2022-03-03,The Secret Life of Pets: Off the Leash,8.0,20.0
2022-03-03,Harry Potter and the Forbidden Journey™,7.0,30.0
2022-03-03,Super Silly Fun Land,5.0,10.0
2022-03-03,Flight of the Hippogriff™,5.0,5.0
2022-03-03,DinoPlay,,
2022-03-03,The Simpsons Ride™,,
2022-03-04,Ollivanders™,30.0,45.0
2022-03-04,Despicable Me Minion Mayhem,30.0,45.0
2022-03-04,The Secret Life of Pets: Off the Leash,28.0,60.0
2022-03-04,Revenge of the Mummy – The Ride,27.0,45.0
2022-03-04,Flight of the Hippogriff™,18.0,45.0
2022-03-04,TRANSFORMERS™: The Ride-3D,17.0,35.0
2022-03-04,Kung Fu Panda Adventure,14.0,20.0
2022-03-04,Jurassic World — The Ride,12.0,25.0
2022-03-04,Harry Potter and the Forbidden Journey™,11.0,30.0
2022-03-04,Studio Tour,11.0,20.0
2022-03-04,Super Silly Fun Land,6.0,15.0
2022-03-04,DinoPlay,,
2022-03-04,The Simpsons Ride™,,
2022-03-05,The Secret Life of Pets: Off the Leash,63.0,105.0
2022-03-05,Despicable Me Minion Mayhem,54.0,65.0
2022-03-05,TRANSFORMERS™: The Ride-3D,52.0,80.0
2022-03-05,Revenge of the Mummy – The Ride,51.0,80.0
2022-03-05,Harry Potter and the Forbidden Journey™,46.0,80.0
2022-03-05,Studio Tour,45.0,90.0
2022-03-05,Jurassic World — The Ride,29.0,55.0
2022-03-05,Flight of the Hippogriff™,28.0,60.0
2022-03-05,Ollivanders™,23.0,45.0
2022-03-05,Super Silly Fun Land,19.0,40.0
2022-03-05,Kung Fu Panda Adventure,19.0,30.0
2022-03-05,DinoPlay,,
2022-03-05,The Simpsons Ride™,,
2022-03-06,Despicable Me Minion Mayhem,44.0,75.0
2022-03-06,Jurassic World — The Ride,36.0,55.0
2022-03-06,TRANSFORMERS™: The Ride-3D,35.0,60.0
2022-03-06,Revenge of the Mummy – The Ride,33.0,75.0
2022-03-06,Harry Potter and the Forbidden Journey™,31.0,60.0
2022-03-06,Flight of the Hippogriff™,29.0,60.0
2022-03-06,Studio Tour,26.0,45.0
2022-03-06,Super Silly Fun Land,23.0,40.0
2022-03-06,Kung Fu Panda Adventure,19.0,30.0
2022-03-06,The Secret Life of Pets: Off the Leash,19.0,55.0
2022-03-06,Ollivanders™,18.0,30.0
2022-03-06,DinoPlay,,
2022-03-06,The Simpsons Ride™,,
2022-03-07,Ollivanders™,31.0,65.0
2022-03-07,Despicable Me Minion Mayhem,29.0,55.0
2022-03-07,The Secret Life of Pets: Off the Leash,25.0,65.0
2022-03-07,Revenge of the Mummy – The Ride,25.0,50.0
2022-03-07,Jurassic World — The Ride,23.0,45.0
2022-03-07,Studio Tour,21.0,40.0
2022-03-07,TRANSFORMERS™: The Ride-3D,17.0,40.0
2022-03-07,Flight of the Hippogriff™,13.0,35.0
2022-03-07,Kung Fu Panda Adventure,12.0,20.0
2022-03-07,Harry Potter and the Forbidden Journey™,11.0,20.0
2022-03-07,Super Silly Fun Land,8.0,15.0
2022-03-07,DinoPlay,,
2022-03-07,The Simpsons Ride™,,
2022-03-08,Despicable Me Minion Mayhem,29.0,50.0
2022-03-08,Studio Tour,27.0,40.0
2022-03-08,The Secret Life of Pets: Off the Leash,26.0,45.0
2022-03-08,Ollivanders™,24.0,40.0
2022-03-08,Revenge of the Mummy – The Ride,24.0,40.0
2022-03-08,TRANSFORMERS™: The Ride-3D,17.0,35.0
2022-03-08,Kung Fu Panda Adventure,16.0,20.0
2022-03-08,Flight of the Hippogriff™,15.0,50.0
2022-03-08,Jurassic World — The Ride,15.0,35.0
2022-03-08,Harry Potter and the Forbidden Journey™,9.0,60.0
2022-03-08,Super Silly Fun Land,6.0,15.0
2022-03-08,DinoPlay,,
2022-03-08,The Simpsons Ride™,,
2022-03-09,Despicable Me Minion Mayhem,32.0,60.0
2022-03-09,Revenge of the Mummy – The Ride,31.0,65.0
2022-03-09,The Secret Life of Pets: Off the Leash,25.0,50.0
2022-03-09,Ollivanders™,25.0,40.0
2022-03-09,Jurassic World — The Ride,21.0,35.0
2022-03-09,TRANSFORMERS™: The Ride-3D,20.0,50.0
2022-03-09,Kung Fu Panda Adventure,20.0,20.0
2022-03-09,Studio Tour,16.0,30.0
2022-03-09,Flight of the Hippogriff™,16.0,45.0
2022-03-09,Harry Potter and the Forbidden Journey™,9.0,25.0
2022-03-09,Super Silly Fun Land,7.0,10.0
2022-03-09,DinoPlay,,
2022-03-09,The Simpsons Ride™,,
2022-03-10,Despicable Me Minion Mayhem,34.0,50.0
2022-03-10,Studio Tour,33.0,55.0
2022-03-10,Ollivanders™,28.0,45.0
2022-03-10,Jurassic World — The Ride,25.0,40.0
2022-03-10,TRANSFORMERS™: The Ride-3D,24.0,60.0
2022-03-10,Revenge of the Mummy – The Ride,23.0,45.0
2022-03-10,The Secret Life of Pets: Off the Leash,23.0,50.0
2022-03-10,Flight of the Hippogriff™,20.0,45.0
2022-03-10,Kung Fu Panda Adventure,16.0,20.0
2022-03-10,Harry Potter and the Forbidden Journey™,14.0,35.0
2022-03-10,Super Silly Fun Land,7.0,15.0
2022-03-10,DinoPlay,,
2022-03-10,The Simpsons Ride™,,
2022-03-11,Despicable Me Minion Mayhem,45.0,65.0
2022-03-11,Revenge of the Mummy – The Ride,41.0,70.0
2022-03-11,The Secret Life of Pets: Off the Leash,39.0,75.0
2022-03-11,Jurassic World — The Ride,37.0,55.0
2022-03-11,TRANSFORMERS™: The Ride-3D,35.0,55.0
2022-03-11,Studio Tour,29.0,60.0
2022-03-11,Flight of the Hippogriff™,28.0,50.0
2022-03-11,Harry Potter and the Forbidden Journey™,27.0,60.0
2022-03-11,Ollivanders™,23.0,45.0
2022-03-11,Super Silly Fun Land,18.0,30.0
2022-03-11,Kung Fu Panda Adventure,18.0,30.0
2022-03-11,DinoPlay,,
2022-03-11,The Simpsons Ride™,,
2022-03-12,Jurassic World — The Ride,103.0,240.0
2022-03-12,Revenge of the Mummy – The Ride,81.0,180.0
2022-03-12,TRANSFORMERS™: The Ride-3D,74.0,120.0
2022-03-12,Despicable Me Minion Mayhem,71.0,120.0
2022-03-12,Harry Potter and the Forbidden Journey™,67.0,120.0
2022-03-12,Studio Tour,67.0,120.0
2022-03-12,Flight of the Hippogriff™,51.0,90.0
2022-03-12,Super Silly Fun Land,33.0,50.0
2022-03-12,Kung Fu Panda Adventure,32.0,75.0
2022-03-12,The Secret Life of Pets: Off the Leash,26.0,70.0
2022-03-12,Ollivanders™,18.0,50.0
2022-03-12,DinoPlay,,
2022-03-12,The Simpsons Ride™,,
2022-03-13,Jurassic World — The Ride,56.0,120.0
2022-03-13,Despicable Me Minion Mayhem,52.0,90.0
2022-03-13,Revenge of the Mummy – The Ride,47.0,90.0
2022-03-13,TRANSFORMERS™: The Ride-3D,46.0,80.0
2022-03-13,Harry Potter and the Forbidden Journey™,43.0,85.0
2022-03-13,Flight of the Hippogriff™,43.0,70.0
2022-03-13,Studio Tour,36.0,80.0
2022-03-13,Super Silly Fun Land,29.0,50.0
2022-03-13,Kung Fu Panda Adventure,24.0,45.0
2022-03-13,The Secret Life of Pets: Off the Leash,19.0,40.0
2022-03-13,Ollivanders™,17.0,35.0
2022-03-13,DinoPlay,,
2022-03-13,The Simpsons Ride™,,
2022-03-14,Harry Potter and the Forbidden Journey™,52.0,120.0
2022-03-14,Jurassic World — The Ride,49.0,90.0
2022-03-14,TRANSFORMERS™: The Ride-3D,40.0,70.0
2022-03-14,Despicable Me Minion Mayhem,38.0,60.0
2022-03-14,Revenge of the Mummy – The Ride,33.0,65.0
2022-03-14,Flight of the Hippogriff™,32.0,70.0
2022-03-14,Ollivanders™,23.0,35.0
2022-03-14,The Secret Life of Pets: Off the Leash,21.0,55.0
2022-03-14,Kung Fu Panda Adventure,19.0,30.0
2022-03-14,Studio Tour,16.0,35.0
2022-03-14,Super Silly Fun Land,16.0,30.0
2022-03-14,DinoPlay,,
2022-03-14,The Simpsons Ride™,,
2022-03-15,Revenge of the Mummy – The Ride,45.0,75.0
2022-03-15,Flight of the Hippogriff™,45.0,80.0
2022-03-15,Jurassic World — The Ride,45.0,85.0
2022-03-15,Despicable Me Minion Mayhem,44.0,70.0
2022-03-15,TRANSFORMERS™: The Ride-3D,42.0,90.0
2022-03-15,Harry Potter and the Forbidden Journey™,31.0,65.0
2022-03-15,Ollivanders™,25.0,40.0
2022-03-15,Super Silly Fun Land,22.0,35.0
2022-03-15,Studio Tour,19.0,40.0
2022-03-15,Kung Fu Panda Adventure,19.0,35.0
2022-03-15,The Secret Life of Pets: Off the Leash,17.0,55.0
2022-03-15,DinoPlay,,
2022-03-15,The Simpsons Ride™,,
2022-03-16,TRANSFORMERS™: The Ride-3D,62.0,120.0
2022-03-16,Jurassic World — The Ride,61.0,100.0
2022-03-16,Despicable Me Minion Mayhem,51.0,80.0
2022-03-16,Harry Potter and the Forbidden Journey™,49.0,120.0
2022-03-16,Revenge of the Mummy – The Ride,49.0,70.0
2022-03-16,Flight of the Hippogriff™,46.0,70.0
2022-03-16,Ollivanders™,32.0,45.0
2022-03-16,The Secret Life of Pets: Off the Leash,29.0,50.0
2022-03-16,Studio Tour,25.0,45.0
2022-03-16,Kung Fu Panda Adventure,19.0,35.0
2022-03-16,Super Silly Fun Land,19.0,40.0
2022-03-16,DinoPlay,,
2022-03-16,The Simpsons Ride™,,
2022-03-17,TRANSFORMERS™: The Ride-3D,59.0,90.0
2022-03-17,Jurassic World — The Ride,49.0,70.0
2022-03-17,Flight of the Hippogriff™,39.0,75.0
2022-03-17,Despicable Me Minion Mayhem,39.0,50.0
2022-03-17,Harry Potter and the Forbidden Journey™,38.0,90.0
2022-03-17,Revenge of the Mummy – The Ride,36.0,60.0
2022-03-17,Ollivanders™,25.0,40.0
2022-03-17,The Secret Life of Pets: Off the Leash,25.0,45.0
2022-03-17,Kung Fu Panda Adventure,23.0,30.0
2022-03-17,Super Silly Fun Land,20.0,35.0
2022-03-17,Studio Tour,16.0,40.0
2022-03-17,DinoPlay,,
2022-03-17,The Simpsons Ride™,,
2022-03-18,Jurassic World — The Ride,64.0,200.0
2022-03-18,Revenge of the Mummy – The Ride,59.0,95.0
2022-03-18,Despicable Me Minion Mayhem,54.0,90.0
2022-03-18,TRANSFORMERS™: The Ride-3D,50.0,90.0
2022-03-18,Studio Tour,46.0,75.0
2022-03-18,Flight of the Hippogriff™,44.0,65.0
2022-03-18,Harry Potter and the Forbidden Journey™,43.0,80.0
2022-03-18,Super Silly Fun Land,32.0,45.0
2022-03-18,The Secret Life of Pets: Off the Leash,26.0,55.0
2022-03-18,Ollivanders™,22.0,30.0
2022-03-18,Kung Fu Panda Adventure,21.0,45.0
2022-03-18,DinoPlay,,
2022-03-18,The Simpsons Ride™,,
2022-03-19,Jurassic World — The Ride,98.0,200.0
2022-03-19,TRANSFORMERS™: The Ride-3D,85.0,170.0
2022-03-19,Revenge of the Mummy – The Ride,77.0,150.0
2022-03-19,Harry Potter and the Forbidden Journey™,76.0,120.0
2022-03-19,Studio Tour,66.0,130.0
2022-03-19,Despicable Me Minion Mayhem,65.0,100.0
2022-03-19,Flight of the Hippogriff™,55.0,100.0
2022-03-19,Super Silly Fun Land,34.0,55.0
2022-03-19,The Secret Life of Pets: Off the Leash,29.0,55.0
2022-03-19,Kung Fu Panda Adventure,27.0,60.0
2022-03-19,Ollivanders™,24.0,45.0
2022-03-19,DinoPlay,,
2022-03-19,The Simpsons Ride™,,
2022-03-20,TRANSFORMERS™: The Ride-3D,101.0,200.0
2022-03-20,Jurassic World — The Ride,92.0,240.0
2022-03-20,Revenge of the Mummy – The Ride,72.0,150.0
2022-03-20,Despicable Me Minion Mayhem,70.0,100.0
2022-03-20,Harry Potter and the Forbidden Journey™,69.0,110.0
2022-03-20,Studio Tour,55.0,120.0
2022-03-20,Flight of the Hippogriff™,54.0,80.0
2022-03-20,The Secret Life of Pets: Off the Leash,30.0,65.0
2022-03-20,Super Silly Fun Land,30.0,55.0
2022-03-20,Kung Fu Panda Adventure,26.0,60.0
2022-03-20,Ollivanders™,19.0,45.0
2022-03-20,DinoPlay,,
2022-03-20,The Simpsons Ride™,,
2022-03-21,Jurassic World — The Ride,81.0,120.0
2022-03-21,TRANSFORMERS™: The Ride-3D,62.0,150.0
2022-03-21,Harry Potter and the Forbidden Journey™,61.0,80.0
2022-03-21,Revenge of the Mummy – The Ride,60.0,90.0
2022-03-21,Despicable Me Minion Mayhem,57.0,95.0
2022-03-21,Flight of the Hippogriff™,47.0,75.0
2022-03-21,Studio Tour,35.0,60.0
2022-03-21,Ollivanders™,26.0,50.0
2022-03-21,Super Silly Fun Land,26.0,40.0
2022-03-21,The Secret Life of Pets: Off the Leash,20.0,55.0
2022-03-21,Kung Fu Panda Adventure,20.0,35.0
2022-03-21,DinoPlay,,
2022-03-21,The Simpsons Ride™,,
2022-03-22,Jurassic World — The Ride,72.0,120.0
2022-03-22,Despicable Me Minion Mayhem,53.0,70.0
2022-03-22,Revenge of the Mummy – The Ride,52.0,90.0
2022-03-22,TRANSFORMERS™: The Ride-3D,46.0,90.0
2022-03-22,Harry Potter and the Forbidden Journey™,46.0,100.0
2022-03-22,Flight of the Hippogriff™,38.0,70.0
2022-03-22,The Secret Life of Pets: Off the Leash,36.0,60.0
2022-03-22,Ollivanders™,26.0,35.0
2022-03-22,Kung Fu Panda Adventure,23.0,40.0
2022-03-22,Super Silly Fun Land,21.0,35.0
2022-03-22,Studio Tour,20.0,35.0
2022-03-22,DinoPlay,,
2022-03-22,The Simpsons Ride™,,
2022-03-23,Jurassic World — The Ride,77.0,120.0
2022-03-23,Harry Potter and the Forbidden Journey™,49.0,120.0
2022-03-23,TRANSFORMERS™: The Ride-3D,48.0,110.0
2022-03-23,Despicable Me Minion Mayhem,48.0,70.0
2022-03-23,Revenge of the Mummy – The Ride,45.0,75.0
2022-03-23,Flight of the Hippogriff™,32.0,60.0
2022-03-23,Studio Tour,26.0,45.0
2022-03-23,Ollivanders™,25.0,45.0
2022-03-23,Kung Fu Panda Adventure,22.0,40.0
2022-03-23,The Secret Life of Pets: Off the Leash,18.0,60.0
2022-03-23,Super Silly Fun Land,18.0,30.0
2022-03-23,DinoPlay,,
2022-03-23,The Simpsons Ride™,,
2022-03-24,Jurassic World — The Ride,79.0,120.0
2022-03-24,Revenge of the Mummy – The Ride,65.0,110.0
2022-03-24,Harry Potter and the Forbidden Journey™,58.0,110.0
2022-03-24,TRANSFORMERS™: The Ride-3D,52.0,90.0
2022-03-24,Despicable Me Minion Mayhem,51.0,120.0
2022-03-24,Flight of the Hippogriff™,39.0,65.0
2022-03-24,Studio Tour,33.0,60.0
2022-03-24,Ollivanders™,31.0,45.0
2022-03-24,The Secret Life of Pets: Off the Leash,25.0,65.0
2022-03-24,Super Silly Fun Land,21.0,35.0
2022-03-24,Kung Fu Panda Adventure,19.0,35.0
