Date,Ride,Average Wait Time (mins),Max Wait Time (mins)
2022-06-28,Pig Pen's Mud Buggies,,
2022-06-28,Rapid River Run,,
2022-06-28,Surfside Gliders,,
2022-06-28,Wheeler Dealer Bumper Cars,,
2022-06-28,Camp Bus,,
2022-06-28,Sky Cabin,,
2022-06-28,Linus Launcher,,
2022-06-28,Woodstock's Airmail,,
2022-06-28,Rocky Mountain Trucking Company,,
2022-06-28,Calico Railroad,,
2022-06-28,Pacific Scrambler,,
2022-06-28,Huff N Puff,,
2022-06-28,Timberline Twister,,
2022-06-28,Butterfield Stagecoach,,
2022-06-28,Xcelerator The Ride,,
2022-06-29,GhostRider,90.0,120.0
2022-06-29,Timber Mountain Log Ride,56.0,85.0
2022-06-29,Calico River Rapids,50.0,90.0
2022-06-29,Silver Bullet,45.0,90.0
2022-06-29,Pony Express,42.0,45.0
2022-06-29,Sierra Sidewinder,37.0,45.0
2022-06-29,HangTime,36.0,45.0
2022-06-29,Coast Rider,31.0,45.0
2022-06-29,Jaguar!,30.0,40.0
2022-06-29,Calico Mine Ride,26.0,30.0
2022-06-29,Supreme Scream,26.0,35.0
2022-06-29,Los Voladores,22.0,101.0
2022-06-29,Sol Spin,20.0,30.0
2022-06-29,Knott's Bear-y Tales: Return to the Fair,18.0,25.0
2022-06-29,La Revolucion,15.0,20.0
2022-06-29,Fireman's BBQ Stage,,
2022-06-29,Balloon Race,,
2022-06-29,Carrusel de California,,
2022-06-29,Charlie Brown's Kite Flyer,,
2022-06-29,Dragon Swing,,
2022-06-29,Huff N Puff,,
2022-06-29,Pacific Scrambler,,
2022-06-29,Pig Pen's Mud Buggies,,
2022-06-29,Rapid River Run,,
2022-06-29,Rocky Mountain Trucking Company,,
2022-06-29,Sky Cabin,,
2022-06-29,Surfside Gliders,,
2022-06-29,Timberline Twister,,
2022-06-29,Wheeler Dealer Bumper Cars,,
2022-06-29,Woodstock's Airmail,,
2022-06-29,Camp Bus,,
2022-06-29,Linus Launcher,,
2022-06-29,Flying Ace,,
2022-06-29,Grand Sierra Railroad,,
2022-06-29,Hat Dance,,
2022-06-29,Calico Railroad,,
2022-06-29,Butterfield Stagecoach,,
2022-06-29,Xcelerator The Ride,,
2022-06-30,GhostRider,120.0,160.0
2022-06-30,Calico River Rapids,93.0,125.0
2022-06-30,Timber Mountain Log Ride,68.0,120.0
2022-06-30,Silver Bullet,57.0,65.0
2022-06-30,HangTime,52.0,65.0
2022-06-30,Pony Express,38.0,45.0
2022-06-30,Jaguar!,33.0,40.0
2022-06-30,Supreme Scream,33.0,45.0
2022-06-30,Calico Mine Ride,31.0,60.0
2022-06-30,Coast Rider,31.0,40.0
2022-06-30,Sierra Sidewinder,29.0,65.0
2022-06-30,Knott's Bear-y Tales: Return to the Fair,25.0,35.0
2022-06-30,Sol Spin,19.0,30.0
2022-06-30,La Revolucion,17.0,25.0
2022-06-30,Los Voladores,15.0,25.0
2022-06-30,Fireman's BBQ Stage,,
2022-06-30,Balloon Race,,
2022-06-30,Camp Bus,,
2022-06-30,Carrusel de California,,
2022-06-30,Flying Ace,,
2022-06-30,Hat Dance,,
2022-06-30,Pacific Scrambler,,
2022-06-30,Pig Pen's Mud Buggies,,
2022-06-30,Sky Cabin,,
2022-06-30,Surfside Gliders,,
2022-06-30,Timberline Twister,,
2022-06-30,Wheeler Dealer Bumper Cars,,
2022-06-30,Woodstock's Airmail,,
2022-06-30,Charlie Brown's Kite Flyer,,
2022-06-30,Linus Launcher,,
2022-06-30,Dragon Swing,,
2022-06-30,Rapid River Run,,
2022-06-30,Rocky Mountain Trucking Company,,
2022-06-30,Calico Railroad,,
2022-06-30,Grand Sierra Railroad,,
2022-06-30,Huff N Puff,,
2022-06-30,Butterfield Stagecoach,,
2022-06-30,Xcelerator The Ride,,
2022-07-01,GhostRider,94.0,160.0
2022-07-01,Timber Mountain Log Ride,67.0,120.0
2022-07-01,HangTime,49.0,65.0
2022-07-01,Calico River Rapids,49.0,125.0
2022-07-01,Silver Bullet,43.0,65.0
2022-07-01,Sierra Sidewinder,39.0,45.0
2022-07-01,Jaguar!,36.0,50.0
2022-07-01,Coast Rider,34.0,45.0
2022-07-01,Knott's Bear-y Tales: Return to the Fair,30.0,35.0
2022-07-01,La Revolucion,25.0,30.0
2022-07-01,Calico Mine Ride,24.0,35.0
2022-07-01,Sol Spin,21.0,25.0
2022-07-01,Pony Express,20.0,40.0
2022-07-01,Supreme Scream,18.0,35.0
2022-07-01,Los Voladores,14.0,20.0
2022-07-01,Fireman's BBQ Stage,,
2022-07-01,Balloon Race,,
2022-07-01,Camp Bus,,
2022-07-01,Carrusel de California,,
2022-07-01,Charlie Brown's Kite Flyer,,
2022-07-01,Hat Dance,,
2022-07-01,Huff N Puff,,
2022-07-01,Pacific Scrambler,,
2022-07-01,Pig Pen's Mud Buggies,,
2022-07-01,Rocky Mountain Trucking Company,,
2022-07-01,Sky Cabin,,
2022-07-01,Timberline Twister,,
2022-07-01,Wheeler Dealer Bumper Cars,,
2022-07-01,Grand Sierra Railroad,,
2022-07-01,Flying Ace,,
2022-07-01,Linus Launcher,,
2022-07-01,Surfside Gliders,,
2022-07-01,Dragon Swing,,
2022-07-01,Rapid River Run,,
2022-07-01,Woodstock's Airmail,,
2022-07-01,Calico Railroad,,
2022-07-01,Butterfield Stagecoach,,
2022-07-01,Xcelerator The Ride,,
2022-07-02,GhostRider,85.0,120.0
2022-07-02,Calico River Rapids,55.0,120.0
2022-07-02,Sierra Sidewinder,52.0,60.0
2022-07-02,HangTime,52.0,90.0
2022-07-02,Jaguar!,50.0,65.0
2022-07-02,Timber Mountain Log Ride,45.0,50.0
2022-07-02,Coast Rider,38.0,60.0
2022-07-02,Knott's Bear-y Tales: Return to the Fair,33.0,45.0
2022-07-02,Silver Bullet,28.0,45.0
2022-07-02,Pony Express,28.0,60.0
2022-07-02,La Revolucion,18.0,30.0
2022-07-02,Calico Mine Ride,18.0,45.0
2022-07-02,Supreme Scream,16.0,35.0
2022-07-02,Sol Spin,13.0,20.0
2022-07-02,Los Voladores,10.0,15.0
2022-07-02,Fireman's BBQ Stage,,
2022-07-02,Balloon Race,,
2022-07-02,Camp Bus,,
2022-07-02,Charlie Brown's Kite Flyer,,
2022-07-02,Flying Ace,,
2022-07-02,Grand Sierra Railroad,,
2022-07-02,Hat Dance,,
2022-07-02,Huff N Puff,,
2022-07-02,Pig Pen's Mud Buggies,,
2022-07-02,Rapid River Run,,
2022-07-02,Surfside Gliders,,
2022-07-02,Timberline Twister,,
2022-07-02,Wheeler Dealer Bumper Cars,,
2022-07-02,Dragon Swing,,
2022-07-02,Rocky Mountain Trucking Company,,
2022-07-02,Sky Cabin,,
2022-07-02,Linus Launcher,,
2022-07-02,Pacific Scrambler,,
2022-07-02,Woodstock's Airmail,,
2022-07-02,Carrusel de California,,
2022-07-02,Calico Railroad,,
2022-07-02,Butterfield Stagecoach,,
2022-07-02,Xcelerator The Ride,,
2022-07-03,GhostRider,105.0,120.0
2022-07-03,Timber Mountain Log Ride,63.0,90.0
2022-07-03,HangTime,53.0,90.0
2022-07-03,Calico Mine Ride,45.0,60.0
2022-07-03,Coast Rider,45.0,60.0
2022-07-03,Pony Express,42.0,60.0
2022-07-03,Jaguar!,40.0,90.0
2022-07-03,Sierra Sidewinder,38.0,60.0
2022-07-03,Knott's Bear-y Tales: Return to the Fair,38.0,60.0
2022-07-03,Sol Spin,35.0,45.0
2022-07-03,La Revolucion,34.0,45.0
2022-07-03,Supreme Scream,32.0,35.0
2022-07-03,Silver Bullet,30.0,45.0
2022-07-03,Calico River Rapids,26.0,45.0
2022-07-03,Los Voladores,18.0,20.0
2022-07-03,Balloon Race,,
2022-07-03,Carrusel de California,,
2022-07-03,Charlie Brown's Kite Flyer,,
2022-07-03,Dragon Swing,,
2022-07-03,Fireman's BBQ Stage,,
2022-07-03,Pig Pen's Mud Buggies,,
2022-07-03,Rapid River Run,,
2022-07-03,Surfside Gliders,,
2022-07-03,Wheeler Dealer Bumper Cars,,
2022-07-03,Woodstock's Airmail,,
2022-07-03,Camp Bus,,
2022-07-03,Flying Ace,,
2022-07-03,Grand Sierra Railroad,,
2022-07-03,Pacific Scrambler,,
2022-07-03,Timberline Twister,,
2022-07-03,Linus Launcher,,
2022-07-03,Rocky Mountain Trucking Company,,
2022-07-03,Hat Dance,,
2022-07-03,Huff N Puff,,
2022-07-03,Calico Railroad,,
2022-07-03,Sky Cabin,,
2022-07-03,Butterfield Stagecoach,,
2022-07-03,Xcelerator The Ride,,
2022-07-04,GhostRider,79.0,120.0
2022-07-04,Timber Mountain Log Ride,50.0,80.0
2022-07-04,Coast Rider,31.0,60.0
2022-07-04,Calico River Rapids,28.0,30.0
2022-07-04,Jaguar!,24.0,90.0
2022-07-04,Sierra Sidewinder,23.0,60.0
2022-07-04,Pony Express,21.0,45.0
2022-07-04,Supreme Scream,18.0,30.0
2022-07-04,Sol Spin,17.0,45.0
2022-07-04,HangTime,17.0,90.0
2022-07-04,Silver Bullet,16.0,45.0
2022-07-04,Los Voladores,15.0,20.0
2022-07-04,Calico Mine Ride,14.0,60.0
2022-07-04,Knott's Bear-y Tales: Return to the Fair,13.0,60.0
2022-07-04,La Revolucion,10.0,45.0
2022-07-04,Fireman's BBQ Stage,,
2022-07-04,Balloon Race,,
2022-07-04,Camp Bus,,
2022-07-04,Carrusel de California,,
2022-07-04,Hat Dance,,
2022-07-04,Linus Launcher,,
2022-07-04,Pacific Scrambler,,
2022-07-04,Pig Pen's Mud Buggies,,
2022-07-04,Rapid River Run,,
2022-07-04,Sky Cabin,,
2022-07-04,Surfside Gliders,,
2022-07-04,Wheeler Dealer Bumper Cars,,
2022-07-04,Woodstock's Airmail,,
2022-07-04,Charlie Brown's Kite Flyer,,
2022-07-04,Rocky Mountain Trucking Company,,
2022-07-04,Dragon Swing,,
2022-07-04,Flying Ace,,
2022-07-04,Grand Sierra Railroad,,
2022-07-04,Calico Railroad,,
2022-07-04,Timberline Twister,,
2022-07-04,Huff N Puff,,
2022-07-04,Butterfield Stagecoach,,
2022-07-04,Xcelerator The Ride,,
2022-07-05,GhostRider,75.0,110.0
2022-07-05,Timber Mountain Log Ride,62.0,95.0
2022-07-05,Calico Mine Ride,50.0,70.0
2022-07-05,Calico River Rapids,37.0,50.0
2022-07-05,Sierra Sidewinder,35.0,45.0
2022-07-05,Knott's Bear-y Tales: Return to the Fair,35.0,60.0
2022-07-05,HangTime,35.0,45.0
2022-07-05,Coast Rider,33.0,60.0
2022-07-05,Supreme Scream,28.0,45.0
2022-07-05,Pony Express,27.0,35.0
2022-07-05,Jaguar!,23.0,35.0
2022-07-05,Silver Bullet,20.0,35.0
2022-07-05,La Revolucion,14.0,20.0
2022-07-05,Sol Spin,11.0,15.0
2022-07-05,Los Voladores,8.0,15.0
2022-07-05,Fireman's BBQ Stage,,
2022-07-05,Balloon Race,,
2022-07-05,Carrusel de California,,
2022-07-05,Dragon Swing,,
2022-07-05,Flying Ace,,
2022-07-05,Grand Sierra Railroad,,
2022-07-05,Hat Dance,,
2022-07-05,Huff N Puff,,
2022-07-05,Pig Pen's Mud Buggies,,
2022-07-05,Rapid River Run,,
2022-07-05,Sky Cabin,,
2022-07-05,Surfside Gliders,,
2022-07-05,Timberline Twister,,
2022-07-05,Wheeler Dealer Bumper Cars,,
2022-07-05,Woodstock's Airmail,,
2022-07-05,Charlie Brown's Kite Flyer,,
2022-07-05,Linus Launcher,,
2022-07-05,Pacific Scrambler,,
2022-07-05,Rocky Mountain Trucking Company,,
2022-07-05,Camp Bus,,
2022-07-05,Calico Railroad,,
2022-07-05,Butterfield Stagecoach,,
2022-07-05,Xcelerator The Ride,,
2022-07-06,GhostRider,97.0,120.0
2022-07-06,Silver Bullet,85.0,120.0
2022-07-06,HangTime,53.0,90.0
2022-07-06,Timber Mountain Log Ride,35.0,45.0
2022-07-06,Knott's Bear-y Tales: Return to the Fair,31.0,45.0
2022-07-06,Supreme Scream,27.0,30.0
2022-07-06,La Revolucion,24.0,35.0
2022-07-06,Sol Spin,23.0,30.0
2022-07-06,Jaguar!,23.0,60.0
2022-07-06,Calico Mine Ride,21.0,70.0
2022-07-06,Pony Express,21.0,45.0
2022-07-06,Sierra Sidewinder,20.0,60.0
2022-07-06,Coast Rider,18.0,60.0
2022-07-06,Calico River Rapids,17.0,30.0
2022-07-06,Los Voladores,14.0,15.0
2022-07-06,Fireman's BBQ Stage,,
2022-07-06,Balloon Race,,
2022-07-06,Carrusel de California,,
2022-07-06,Charlie Brown's Kite Flyer,,
2022-07-06,Dragon Swing,,
2022-07-06,Hat Dance,,
2022-07-06,Pig Pen's Mud Buggies,,
2022-07-06,Rapid River Run,,
2022-07-06,Rocky Mountain Trucking Company,,
2022-07-06,Surfside Gliders,,
2022-07-06,Timberline Twister,,
2022-07-06,Wheeler Dealer Bumper Cars,,
2022-07-06,Woodstock's Airmail,,
2022-07-06,Flying Ace,,
2022-07-06,Grand Sierra Railroad,,
2022-07-06,Linus Launcher,,
2022-07-06,Pacific Scrambler,,
2022-07-06,Camp Bus,,
2022-07-06,Calico Railroad,,
2022-07-06,Sky Cabin,,
2022-07-06,Butterfield Stagecoach,,
2022-07-06,Huff N Puff,,
2022-07-06,Xcelerator The Ride,,
2022-07-07,GhostRider,113.0,125.0
2022-07-07,Calico River Rapids,100.0,120.0
2022-07-07,Timber Mountain Log Ride,75.0,90.0
2022-07-07,Sierra Sidewinder,51.0,60.0
2022-07-07,HangTime,43.0,90.0
2022-07-07,Silver Bullet,43.0,45.0
2022-07-07,Jaguar!,32.0,35.0
2022-07-07,La Revolucion,30.0,35.0
2022-07-07,Pony Express,30.0,45.0
2022-07-07,Supreme Scream,30.0,45.0
2022-07-07,Sol Spin,30.0,30.0
2022-07-07,Los Voladores,27.0,30.0
2022-07-07,Coast Rider,22.0,30.0
2022-07-07,Calico Mine Ride,19.0,45.0
2022-07-07,Knott's Bear-y Tales: Return to the Fair,16.0,20.0
2022-07-07,Fireman's BBQ Stage,,
2022-07-07,Camp Bus,,
2022-07-07,Carrusel de California,,
2022-07-07,Charlie Brown's Kite Flyer,,
2022-07-07,Dragon Swing,,
2022-07-07,Flying Ace,,
2022-07-07,Grand Sierra Railroad,,
2022-07-07,Hat Dance,,
2022-07-07,Huff N Puff,,
2022-07-07,Linus Launcher,,
2022-07-07,Pacific Scrambler,,
2022-07-07,Pig Pen's Mud Buggies,,
2022-07-07,Rapid River Run,,
2022-07-07,Surfside Gliders,,
2022-07-07,Timberline Twister,,
2022-07-07,Woodstock's Airmail,,
2022-07-07,Sky Cabin,,
2022-07-07,Rocky Mountain Trucking Company,,
2022-07-07,Calico Railroad,,
2022-07-07,Balloon Race,,
2022-07-07,Wheeler Dealer Bumper Cars,,
2022-07-07,Butterfield Stagecoach,,
2022-07-07,Xcelerator The Ride,,
2022-07-08,GhostRider,100.0,125.0
2022-07-08,Timber Mountain Log Ride,69.0,90.0
2022-07-08,Calico River Rapids,68.0,120.0
2022-07-08,Sierra Sidewinder,60.0,60.0
2022-07-08,Silver Bullet,55.0,60.0
2022-07-08,HangTime,50.0,60.0
2022-07-08,Pony Express,41.0,45.0
2022-07-08,Coast Rider,37.0,45.0
2022-07-08,Jaguar!,31.0,35.0
2022-07-08,La Revolucion,30.0,30.0
2022-07-08,Sol Spin,23.0,30.0
2022-07-08,Supreme Scream,23.0,30.0
2022-07-08,Los Voladores,20.0,30.0
2022-07-08,Knott's Bear-y Tales: Return to the Fair,20.0,30.0
2022-07-08,Calico Mine Ride,20.0,20.0
2022-07-08,Balloon Race,,
2022-07-08,Carrusel de California,,
2022-07-08,Charlie Brown's Kite Flyer,,
2022-07-08,Dragon Swing,,
2022-07-08,Fireman's BBQ Stage,,
2022-07-08,Flying Ace,,
2022-07-08,Grand Sierra Railroad,,
2022-07-08,Hat Dance,,
2022-07-08,Linus Launcher,,
2022-07-08,Pacific Scrambler,,
2022-07-08,Pig Pen's Mud Buggies,,
2022-07-08,Rapid River Run,,
2022-07-08,Rocky Mountain Trucking Company,,
2022-07-08,Sky Cabin,,
2022-07-08,Surfside Gliders,,
2022-07-08,Timberline Twister,,
2022-07-08,Wheeler Dealer Bumper Cars,,
2022-07-08,Woodstock's Airmail,,
2022-07-08,Camp Bus,,
2022-07-08,Huff N Puff,,
2022-07-08,Butterfield Stagecoach,,
2022-07-08,Calico Railroad,,
2022-07-08,Xcelerator The Ride,,
2022-07-09,GhostRider,91.0,120.0
2022-07-09,HangTime,81.0,120.0
2022-07-09,Calico River Rapids,58.0,90.0
2022-07-09,Pony Express,52.0,60.0
2022-07-09,Silver Bullet,46.0,60.0
2022-07-09,Sierra Sidewinder,45.0,60.0
2022-07-09,Timber Mountain Log Ride,44.0,60.0
2022-07-09,Supreme Scream,34.0,40.0
2022-07-09,Calico Mine Ride,29.0,30.0
2022-07-09,Jaguar!,28.0,30.0
2022-07-09,Coast Rider,24.0,45.0
2022-07-09,Knott's Bear-y Tales: Return to the Fair,22.0,45.0
2022-07-09,La Revolucion,19.0,30.0
2022-07-09,Sol Spin,10.0,20.0
2022-07-09,Los Voladores,10.0,15.0
2022-07-09,Fireman's BBQ Stage,,
2022-07-09,Carrusel de California,,
2022-07-09,Charlie Brown's Kite Flyer,,
2022-07-09,Dragon Swing,,
2022-07-09,Flying Ace,,
2022-07-09,Grand Sierra Railroad,,
2022-07-09,Linus Launcher,,
2022-07-09,Pacific Scrambler,,
2022-07-09,Pig Pen's Mud Buggies,,
2022-07-09,Rocky Mountain Trucking Company,,
2022-07-09,Surfside Gliders,,
2022-07-09,Wheeler Dealer Bumper Cars,,
2022-07-09,Woodstock's Airmail,,
2022-07-09,Balloon Race,,
2022-07-09,Huff N Puff,,
2022-07-09,Camp Bus,,
2022-07-09,Hat Dance,,
2022-07-09,Rapid River Run,,
2022-07-09,Timberline Twister,,
2022-07-09,Sky Cabin,,
2022-07-09,Calico Railroad,,
2022-07-09,Butterfield Stagecoach,,
2022-07-09,Xcelerator The Ride,,
2022-07-10,GhostRider,71.0,90.0
2022-07-10,Calico River Rapids,49.0,70.0
2022-07-10,HangTime,43.0,120.0
2022-07-10,Timber Mountain Log Ride,42.0,60.0
2022-07-10,Jaguar!,38.0,60.0
2022-07-10,Sierra Sidewinder,37.0,60.0
2022-07-10,Pony Express,37.0,45.0
2022-07-10,Knott's Bear-y Tales: Return to the Fair,29.0,60.0
2022-07-10,Silver Bullet,29.0,60.0
2022-07-10,La Revolucion,25.0,45.0
2022-07-10,Coast Rider,23.0,35.0
2022-07-10,Calico Mine Ride,22.0,30.0
2022-07-10,Supreme Scream,22.0,40.0
2022-07-10,Sol Spin,16.0,30.0
2022-07-10,Los Voladores,12.0,20.0
2022-07-10,Fireman's BBQ Stage,,
2022-07-10,Balloon Race,,
2022-07-10,Camp Bus,,
2022-07-10,Carrusel de California,,
2022-07-10,Charlie Brown's Kite Flyer,,
2022-07-10,Dragon Swing,,
2022-07-10,Hat Dance,,
2022-07-10,Huff N Puff,,
2022-07-10,Pacific Scrambler,,
2022-07-10,Pig Pen's Mud Buggies,,
2022-07-10,Rapid River Run,,
2022-07-10,Sky Cabin,,
2022-07-10,Timberline Twister,,
2022-07-10,Wheeler Dealer Bumper Cars,,
2022-07-10,Woodstock's Airmail,,
2022-07-10,Grand Sierra Railroad,,
2022-07-10,Surfside Gliders,,
2022-07-10,Flying Ace,,
2022-07-10,Linus Launcher,,
2022-07-10,Calico Railroad,,
2022-07-10,Rocky Mountain Trucking Company,,
2022-07-10,Butterfield Stagecoach,,
2022-07-10,Xcelerator The Ride,,
2022-07-11,GhostRider,91.0,120.0
2022-07-11,Timber Mountain Log Ride,71.0,90.0
2022-07-11,Jaguar!,46.0,60.0
2022-07-11,HangTime,40.0,60.0
2022-07-11,Pony Express,36.0,40.0
2022-07-11,Coast Rider,36.0,45.0
2022-07-11,Sierra Sidewinder,33.0,60.0
2022-07-11,Calico River Rapids,27.0,60.0
2022-07-11,Calico Mine Ride,26.0,30.0
2022-07-11,Supreme Scream,25.0,30.0
2022-07-11,La Revolucion,24.0,45.0
2022-07-11,Silver Bullet,21.0,30.0
2022-07-11,Knott's Bear-y Tales: Return to the Fair,16.0,30.0
2022-07-11,Sol Spin,16.0,20.0
2022-07-11,Los Voladores,9.0,20.0
2022-07-11,Fireman's BBQ Stage,,
2022-07-11,Balloon Race,,
2022-07-11,Camp Bus,,
2022-07-11,Carrusel de California,,
2022-07-11,Dragon Swing,,
2022-07-11,Grand Sierra Railroad,,
2022-07-11,Huff N Puff,,
2022-07-11,Pig Pen's Mud Buggies,,
2022-07-11,Surfside Gliders,,
2022-07-11,Timberline Twister,,
2022-07-11,Wheeler Dealer Bumper Cars,,
2022-07-11,Woodstock's Airmail,,
2022-07-11,Charlie Brown's Kite Flyer,,
2022-07-11,Flying Ace,,
2022-07-11,Linus Launcher,,
2022-07-11,Rapid River Run,,
2022-07-11,Sky Cabin,,
2022-07-11,Hat Dance,,
2022-07-11,Calico Railroad,,
2022-07-11,Pacific Scrambler,,
2022-07-11,Rocky Mountain Trucking Company,,
2022-07-11,Butterfield Stagecoach,,
2022-07-11,Xcelerator The Ride,,
2022-07-12,GhostRider,106.0,110.0
2022-07-12,Timber Mountain Log Ride,59.0,90.0
2022-07-12,HangTime,46.0,50.0
2022-07-12,Sierra Sidewinder,43.0,45.0
2022-07-12,Silver Bullet,42.0,45.0
2022-07-12,Pony Express,29.0,40.0
2022-07-12,Coast Rider,29.0,45.0
2022-07-12,Calico River Rapids,24.0,30.0
2022-07-12,Jaguar!,23.0,60.0
2022-07-12,Calico Mine Ride,20.0,30.0
2022-07-12,Supreme Scream,20.0,30.0
2022-07-12,Knott's Bear-y Tales: Return to the Fair,15.0,25.0
2022-07-12,La Revolucion,11.0,30.0
2022-07-12,Sol Spin,10.0,20.0
2022-07-12,Los Voladores,9.0,10.0
2022-07-12,Fireman's BBQ Stage,,
2022-07-12,Balloon Race,,
2022-07-12,Carrusel de California,,
2022-07-12,Charlie Brown's Kite Flyer,,
2022-07-12,Dragon Swing,,
2022-07-12,Flying Ace,,
2022-07-12,Grand Sierra Railroad,,
2022-07-12,Hat Dance,,
2022-07-12,Huff N Puff,,
2022-07-12,Rapid River Run,,
2022-07-12,Surfside Gliders,,
2022-07-12,Timberline Twister,,
2022-07-12,Wheeler Dealer Bumper Cars,,
2022-07-12,Woodstock's Airmail,,
2022-07-12,Camp Bus,,
2022-07-12,Linus Launcher,,
2022-07-12,Pacific Scrambler,,
2022-07-12,Pig Pen's Mud Buggies,,
2022-07-12,Sky Cabin,,
2022-07-12,Rocky Mountain Trucking Company,,
2022-07-12,Calico Railroad,,
2022-07-12,Butterfield Stagecoach,,
2022-07-12,Xcelerator The Ride,,
2022-07-13,GhostRider,120.0,150.0
2022-07-13,Timber Mountain Log Ride,62.0,125.0
2022-07-13,HangTime,56.0,65.0
2022-07-13,Jaguar!,53.0,70.0
2022-07-13,Calico River Rapids,50.0,95.0
2022-07-13,Sierra Sidewinder,46.0,60.0
2022-07-13,Pony Express,44.0,60.0
2022-07-13,Knott's Bear-y Tales: Return to the Fair,39.0,60.0
2022-07-13,Silver Bullet,37.0,75.0
2022-07-13,Coast Rider,36.0,45.0
2022-07-13,Supreme Scream,31.0,40.0
2022-07-13,Calico Mine Ride,19.0,45.0
2022-07-13,La Revolucion,18.0,20.0
2022-07-13,Los Voladores,16.0,20.0
2022-07-13,Sol Spin,15.0,30.0
2022-07-13,Fireman's BBQ Stage,,
2022-07-13,Camp Bus,,
2022-07-13,Carrusel de California,,
2022-07-13,Charlie Brown's Kite Flyer,,
2022-07-13,Dragon Swing,,
2022-07-13,Flying Ace,,
2022-07-13,Linus Launcher,,
2022-07-13,Pacific Scrambler,,
2022-07-13,Rapid River Run,,
2022-07-13,Rocky Mountain Trucking Company,,
2022-07-13,Timberline Twister,,
2022-07-13,Wheeler Dealer Bumper Cars,,
2022-07-13,Pig Pen's Mud Buggies,,
2022-07-13,Woodstock's Airmail,,
2022-07-13,Grand Sierra Railroad,,
2022-07-13,Hat Dance,,
2022-07-13,Surfside Gliders,,
2022-07-13,Sky Cabin,,
2022-07-13,Balloon Race,,
2022-07-13,Calico Railroad,,
2022-07-13,Huff N Puff,,
2022-07-13,Butterfield Stagecoach,,
2022-07-13,Xcelerator The Ride,,
2022-07-14,GhostRider,111.0,120.0
2022-07-14,Timber Mountain Log Ride,91.0,120.0
2022-07-14,HangTime,73.0,90.0
2022-07-14,Sierra Sidewinder,57.0,70.0
2022-07-14,Silver Bullet,50.0,90.0
2022-07-14,Coast Rider,48.0,60.0
2022-07-14,Jaguar!,44.0,45.0
2022-07-14,Knott's Bear-y Tales: Return to the Fair,38.0,45.0
2022-07-14,Pony Express,37.0,45.0
2022-07-14,Calico Mine Ride,36.0,60.0
2022-07-14,Calico River Rapids,36.0,40.0
2022-07-14,Supreme Scream,27.0,30.0
2022-07-14,La Revolucion,25.0,30.0
2022-07-14,Sol Spin,17.0,20.0
2022-07-14,Los Voladores,13.0,15.0
2022-07-14,Fireman's BBQ Stage,,
2022-07-14,Balloon Race,,
2022-07-14,Carrusel de California,,
2022-07-14,Charlie Brown's Kite Flyer,,
2022-07-14,Dragon Swing,,
2022-07-14,Flying Ace,,
2022-07-14,Grand Sierra Railroad,,
2022-07-14,Hat Dance,,
2022-07-14,Linus Launcher,,
2022-07-14,Pacific Scrambler,,
2022-07-14,Pig Pen's Mud Buggies,,
2022-07-14,Rapid River Run,,
2022-07-14,Rocky Mountain Trucking Company,,
2022-07-14,Surfside Gliders,,
2022-07-14,Wheeler Dealer Bumper Cars,,
2022-07-14,Woodstock's Airmail,,
2022-07-14,Sky Cabin,,
2022-07-14,Calico Railroad,,
2022-07-14,Timberline Twister,,
2022-07-14,Camp Bus,,
2022-07-14,Huff N Puff,,
2022-07-14,Butterfield Stagecoach,,
2022-07-14,Xcelerator The Ride,,
2022-07-15,Timber Mountain Log Ride,105.0,120.0
2022-07-15,GhostRider,86.0,120.0
2022-07-15,Calico River Rapids,80.0,90.0
2022-07-15,Sierra Sidewinder,60.0,75.0
2022-07-15,HangTime,58.0,90.0
2022-07-15,Silver Bullet,57.0,60.0
2022-07-15,Jaguar!,57.0,75.0
2022-07-15,Pony Express,47.0,60.0
2022-07-15,Coast Rider,43.0,60.0
2022-07-15,Knott's Bear-y Tales: Return to the Fair,36.0,45.0
2022-07-15,La Revolucion,32.0,45.0
2022-07-15,Calico Mine Ride,29.0,60.0
2022-07-15,Sol Spin,24.0,30.0
2022-07-15,Supreme Scream,20.0,30.0
2022-07-15,Los Voladores,17.0,30.0
2022-07-15,Fireman's BBQ Stage,,
2022-07-15,Balloon Race,,
2022-07-15,Carrusel de California,,
2022-07-15,Charlie Brown's Kite Flyer,,
2022-07-15,Dragon Swing,,
2022-07-15,Hat Dance,,
2022-07-15,Huff N Puff,,
2022-07-15,Pacific Scrambler,,
2022-07-15,Pig Pen's Mud Buggies,,
2022-07-15,Rapid River Run,,
2022-07-15,Sky Cabin,,
2022-07-15,Surfside Gliders,,
2022-07-15,Timberline Twister,,
2022-07-15,Wheeler Dealer Bumper Cars,,
2022-07-15,Woodstock's Airmail,,
2022-07-15,Rocky Mountain Trucking Company,,
2022-07-15,Flying Ace,,
2022-07-15,Grand Sierra Railroad,,
2022-07-15,Linus Launcher,,
2022-07-15,Camp Bus,,
2022-07-15,Calico Railroad,,
2022-07-15,Butterfield Stagecoach,,
2022-07-15,Xcelerator The Ride,,
2022-07-16,GhostRider,92.0,120.0
2022-07-16,Timber Mountain Log Ride,76.0,120.0
2022-07-16,HangTime,74.0,105.0
2022-07-16,Calico River Rapids,66.0,90.0
2022-07-16,Jaguar!,55.0,90.0
