Date,Ride,Average Wait Time (mins),Max Wait Time (mins)
2024-07-22,Cafe Orleans,30.0,55.0
2024-07-22,Mr. Toad's Wild Ride,27.0,40.0
2024-07-22,Snow White's Enchanted Wish,27.0,40.0
2024-07-22,Pinocchio's Daring Journey,25.0,40.0
2024-07-22,Carnation Café,23.0,55.0
2024-07-22,Oga's Cantina at the Disneyland Resort,20.0,30.0
2024-07-22,Storybook Land Canal Boats,20.0,40.0
2024-07-22,River Belle Terrace,15.0,40.0
2024-07-22,Mad Tea Party,14.0,30.0
2024-07-22,King Arthur Carrousel,14.0,30.0
2024-07-22,Casey Jr. Circus Train,13.0,35.0
2024-07-22,Disneyland Railroad,11.0,20.0
2024-07-22,Disneyland Monorail,10.0,25.0
2024-07-22,Mark Twain Riverboat,10.0,10.0
2024-07-22,Blue Bayou Restaurant,,
2024-07-22,Donald's Duck Pond,,
2024-07-22,Frontierland Shootin' Exposition,,
2024-07-22,Main Street Cinema,,
2024-07-22,Main Street Vehicles,,
2024-07-22,Minnie's House,,
2024-07-22,Plaza Inn,,
2024-07-22,Goofy's How-to-Play Yard,,
2024-07-22,Walt Disney's Enchanted Tiki Room,,
2024-07-22,Millennium Falcon: Smugglers Run Single Rider,,
2024-07-22,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,,
2024-07-22,Pirate's Lair on Tom Sawyer Island,,
2024-07-22,Chip 'n Dale Treehouse,,
2024-07-22,Davy Crockett's Explorer Canoes,,
2024-07-22,Great Moments with Mr. Lincoln,,
2024-07-22,Haunted Mansion Holiday,,
2024-07-22,Meet Tinker Bell in Pixie Hollow,,
2024-07-22,Sailing Ship Columbia,,
2024-07-22,Sleeping Beauty Castle Walkthrough,,
2024-07-22,Splash Mountain,,
2024-07-22,Star Wars Launch Bay,,
2024-07-22,Tarzan's Treehouse™,,
2024-07-22,The Disney Gallery,,
2024-07-22,The Many Adventures of Winnie the Pooh,,
2024-07-23,Peter Pan's Flight,27.0,30.0
2024-07-23,Alice in Wonderland,10.0,10.0
2024-07-23,Dumbo the Flying Elephant,7.0,10.0
2024-07-23,Buzz Lightyear Astro Blasters,5.0,5.0
2024-07-23,Disneyland Monorail,5.0,5.0
2024-07-23,King Arthur Carrousel,5.0,5.0
2024-07-23,Mad Tea Party,5.0,5.0
2024-07-23,Mr. Toad's Wild Ride,5.0,5.0
2024-07-23,Pinocchio's Daring Journey,5.0,5.0
2024-07-23,Snow White's Enchanted Wish,5.0,5.0
2024-07-23,Space Mountain,5.0,5.0
2024-07-23,Blue Bayou Restaurant,,
2024-07-23,Cafe Orleans,,
2024-07-23,Carnation Café,,
2024-07-23,Donald's Duck Pond,,
2024-07-23,Frontierland Shootin' Exposition,,
2024-07-23,Main Street Cinema,,
2024-07-23,Main Street Vehicles,,
2024-07-23,Minnie's House,,
2024-07-23,Oga's Cantina at the Disneyland Resort,,
2024-07-23,Plaza Inn,,
2024-07-23,River Belle Terrace,,
2024-07-23,Astro Orbitor,,
2024-07-23,Star Tours - The Adventures Continue,,
2024-07-23,"""it's a small world""",,
2024-07-23,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,,
2024-07-23,Autopia,,
2024-07-23,Big Thunder Mountain Railroad,,
2024-07-23,Casey Jr. Circus Train,,
2024-07-23,Chip 'n Dale Treehouse,,
2024-07-23,Chip 'n' Dale's GADGETcoaster,,
2024-07-23,Davy Crockett's Explorer Canoes,,
2024-07-23,Disneyland Railroad,,
2024-07-23,Finding Nemo Submarine Voyage,,
2024-07-23,Goofy's How-to-Play Yard,,
2024-07-23,Great Moments with Mr. Lincoln,,
2024-07-23,Haunted Mansion Holiday,,
2024-07-23,Indiana Jones™ Adventure,,
2024-07-23,Jungle Cruise,,
2024-07-23,Mark Twain Riverboat,,
2024-07-23,Matterhorn Bobsleds,,
2024-07-23,Meet Tinker Bell in Pixie Hollow,,
2024-07-23,Mickey & Minnie's Runaway Railway,,
2024-07-23,Mickey's House and Meet Mickey Mouse,,
2024-07-23,Millennium Falcon: Smugglers Run,,
2024-07-23,Millennium Falcon: Smugglers Run Single Rider,,
2024-07-23,Pirate's Lair on Tom Sawyer Island,,
2024-07-23,Pirates of the Caribbean,,
2024-07-23,Roger Rabbit's Car Toon Spin,,
2024-07-23,Sailing Ship Columbia,,
2024-07-23,Sleeping Beauty Castle Walkthrough,,
2024-07-23,Splash Mountain,,
2024-07-23,Star Wars Launch Bay,,
2024-07-23,Star Wars: Rise of the Resistance,,
2024-07-23,Storybook Land Canal Boats,,
2024-07-23,Tarzan's Treehouse™,,
2024-07-23,The Disney Gallery,,
2024-07-23,The Many Adventures of Winnie the Pooh,,
2024-07-23,Walt Disney's Enchanted Tiki Room,,
2024-07-24,Star Wars: Rise of the Resistance,79.0,120.0
2024-07-24,Space Mountain,59.0,85.0
2024-07-24,Matterhorn Bobsleds,56.0,70.0
2024-07-24,Indiana Jones™ Adventure,54.0,80.0
2024-07-24,Roger Rabbit's Car Toon Spin,49.0,80.0
2024-07-24,Big Thunder Mountain Railroad,45.0,75.0
2024-07-24,Millennium Falcon: Smugglers Run,43.0,90.0
2024-07-24,Blue Bayou Restaurant,41.0,55.0
2024-07-24,Mickey's House and Meet Mickey Mouse,38.0,60.0
2024-07-24,Peter Pan's Flight,38.0,55.0
2024-07-24,Finding Nemo Submarine Voyage,38.0,60.0
2024-07-24,Chip 'n' Dale's GADGETcoaster,36.0,60.0
2024-07-24,Star Tours - The Adventures Continue,35.0,65.0
2024-07-24,Mickey & Minnie's Runaway Railway,31.0,70.0
2024-07-24,Carnation Café,31.0,55.0
2024-07-24,Autopia,30.0,60.0
2024-07-24,Alice in Wonderland,29.0,45.0
2024-07-24,Buzz Lightyear Astro Blasters,28.0,55.0
2024-07-24,Cafe Orleans,27.0,55.0
2024-07-24,Astro Orbitor,26.0,50.0
2024-07-24,Dumbo the Flying Elephant,26.0,40.0
2024-07-24,Jungle Cruise,25.0,50.0
2024-07-24,Pirates of the Caribbean,24.0,45.0
2024-07-24,Snow White's Enchanted Wish,23.0,40.0
2024-07-24,Mr. Toad's Wild Ride,21.0,40.0
2024-07-24,Pinocchio's Daring Journey,18.0,35.0
2024-07-24,"""it's a small world""",17.0,45.0
2024-07-24,Oga's Cantina at the Disneyland Resort,17.0,25.0
2024-07-24,Storybook Land Canal Boats,17.0,40.0
2024-07-24,Disneyland Railroad,16.0,20.0
2024-07-24,River Belle Terrace,15.0,15.0
2024-07-24,Disneyland Monorail,10.0,15.0
2024-07-24,Mad Tea Party,9.0,15.0
2024-07-24,Casey Jr. Circus Train,9.0,25.0
2024-07-24,King Arthur Carrousel,8.0,15.0
2024-07-24,Donald's Duck Pond,,
2024-07-24,Frontierland Shootin' Exposition,,
2024-07-24,Main Street Cinema,,
2024-07-24,Main Street Vehicles,,
2024-07-24,Minnie's House,,
2024-07-24,Plaza Inn,,
2024-07-24,Goofy's How-to-Play Yard,,
2024-07-24,Millennium Falcon: Smugglers Run Single Rider,,
2024-07-24,Walt Disney's Enchanted Tiki Room,,
2024-07-24,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,,
2024-07-24,Pirate's Lair on Tom Sawyer Island,,
2024-07-24,Mark Twain Riverboat,,
2024-07-24,Chip 'n Dale Treehouse,,
2024-07-24,Davy Crockett's Explorer Canoes,,
2024-07-24,Great Moments with Mr. Lincoln,,
2024-07-24,Haunted Mansion Holiday,,
2024-07-24,Meet Tinker Bell in Pixie Hollow,,
2024-07-24,Sailing Ship Columbia,,
2024-07-24,Sleeping Beauty Castle Walkthrough,,
2024-07-24,Splash Mountain,,
2024-07-24,Star Wars Launch Bay,,
2024-07-24,Tarzan's Treehouse™,,
2024-07-24,The Disney Gallery,,
2024-07-24,The Many Adventures of Winnie the Pooh,,
2024-07-25,Peter Pan's Flight,26.0,30.0
2024-07-25,Alice in Wonderland,15.0,15.0
2024-07-25,Mr. Toad's Wild Ride,10.0,10.0
2024-07-25,Astro Orbitor,5.0,5.0
2024-07-25,Buzz Lightyear Astro Blasters,5.0,5.0
2024-07-25,Disneyland Monorail,5.0,5.0
2024-07-25,King Arthur Carrousel,5.0,5.0
2024-07-25,Mad Tea Party,5.0,5.0
2024-07-25,Pinocchio's Daring Journey,5.0,5.0
2024-07-25,Snow White's Enchanted Wish,5.0,5.0
2024-07-25,Star Tours - The Adventures Continue,5.0,5.0
2024-07-25,Blue Bayou Restaurant,,
2024-07-25,Cafe Orleans,,
2024-07-25,Carnation Café,,
2024-07-25,Donald's Duck Pond,,
2024-07-25,Frontierland Shootin' Exposition,,
2024-07-25,Main Street Cinema,,
2024-07-25,Main Street Vehicles,,
2024-07-25,Minnie's House,,
2024-07-25,Oga's Cantina at the Disneyland Resort,,
2024-07-25,Plaza Inn,,
2024-07-25,River Belle Terrace,,
2024-07-25,Dumbo the Flying Elephant,,
2024-07-25,Space Mountain,,
2024-07-25,"""it's a small world""",,
2024-07-25,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,,
2024-07-25,Autopia,,
2024-07-25,Big Thunder Mountain Railroad,,
2024-07-25,Casey Jr. Circus Train,,
2024-07-25,Chip 'n Dale Treehouse,,
2024-07-25,Chip 'n' Dale's GADGETcoaster,,
2024-07-25,Davy Crockett's Explorer Canoes,,
2024-07-25,Disneyland Railroad,,
2024-07-25,Finding Nemo Submarine Voyage,,
2024-07-25,Goofy's How-to-Play Yard,,
2024-07-25,Great Moments with Mr. Lincoln,,
2024-07-25,Haunted Mansion Holiday,,
2024-07-25,Indiana Jones™ Adventure,,
2024-07-25,Jungle Cruise,,
2024-07-25,Mark Twain Riverboat,,
2024-07-25,Matterhorn Bobsleds,,
2024-07-25,Meet Tinker Bell in Pixie Hollow,,
2024-07-25,Mickey & Minnie's Runaway Railway,,
2024-07-25,Mickey's House and Meet Mickey Mouse,,
2024-07-25,Millennium Falcon: Smugglers Run,,
2024-07-25,Millennium Falcon: Smugglers Run Single Rider,,
2024-07-25,Pirate's Lair on Tom Sawyer Island,,
2024-07-25,Pirates of the Caribbean,,
2024-07-25,Roger Rabbit's Car Toon Spin,,
2024-07-25,Sailing Ship Columbia,,
2024-07-25,Sleeping Beauty Castle Walkthrough,,
2024-07-25,Splash Mountain,,
2024-07-25,Star Wars Launch Bay,,
2024-07-25,Star Wars: Rise of the Resistance,,
2024-07-25,Storybook Land Canal Boats,,
2024-07-25,Tarzan's Treehouse™,,
2024-07-25,The Disney Gallery,,
2024-07-25,The Many Adventures of Winnie the Pooh,,
2024-07-25,Walt Disney's Enchanted Tiki Room,,
2024-07-26,Space Mountain,48.0,75.0
2024-07-26,Star Wars: Rise of the Resistance,47.0,70.0
2024-07-26,Indiana Jones™ Adventure,43.0,65.0
2024-07-26,Matterhorn Bobsleds,43.0,90.0
2024-07-26,Roger Rabbit's Car Toon Spin,43.0,70.0
2024-07-26,Mickey's House and Meet Mickey Mouse,33.0,45.0
2024-07-26,Peter Pan's Flight,31.0,45.0
2024-07-26,Big Thunder Mountain Railroad,31.0,55.0
2024-07-26,Cafe Orleans,28.0,50.0
2024-07-26,Finding Nemo Submarine Voyage,28.0,45.0
2024-07-26,Mickey & Minnie's Runaway Railway,25.0,65.0
2024-07-26,Alice in Wonderland,25.0,40.0
2024-07-26,Autopia,24.0,65.0
2024-07-26,Millennium Falcon: Smugglers Run,24.0,80.0
2024-07-26,Carnation Café,24.0,55.0
2024-07-26,Star Tours - The Adventures Continue,22.0,50.0
2024-07-26,Chip 'n' Dale's GADGETcoaster,21.0,45.0
2024-07-26,Dumbo the Flying Elephant,19.0,30.0
2024-07-26,Oga's Cantina at the Disneyland Resort,18.0,25.0
2024-07-26,Astro Orbitor,17.0,60.0
2024-07-26,Buzz Lightyear Astro Blasters,17.0,35.0
2024-07-26,Jungle Cruise,17.0,35.0
2024-07-26,Pirates of the Caribbean,16.0,35.0
2024-07-26,Mr. Toad's Wild Ride,16.0,25.0
2024-07-26,Snow White's Enchanted Wish,15.0,25.0
2024-07-26,River Belle Terrace,15.0,30.0
2024-07-26,Storybook Land Canal Boats,13.0,25.0
2024-07-26,Casey Jr. Circus Train,10.0,20.0
2024-07-26,Pinocchio's Daring Journey,9.0,20.0
2024-07-26,"""it's a small world""",7.0,25.0
2024-07-26,Mad Tea Party,6.0,25.0
2024-07-26,Disneyland Railroad,6.0,10.0
2024-07-26,Disneyland Monorail,5.0,5.0
2024-07-26,King Arthur Carrousel,5.0,5.0
2024-07-26,Blue Bayou Restaurant,,
2024-07-26,Donald's Duck Pond,,
2024-07-26,Frontierland Shootin' Exposition,,
2024-07-26,Main Street Cinema,,
2024-07-26,Main Street Vehicles,,
2024-07-26,Minnie's House,,
2024-07-26,Plaza Inn,,
2024-07-26,Goofy's How-to-Play Yard,,
2024-07-26,Millennium Falcon: Smugglers Run Single Rider,,
2024-07-26,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,,
2024-07-26,Walt Disney's Enchanted Tiki Room,,
2024-07-26,Mark Twain Riverboat,,
2024-07-26,Pirate's Lair on Tom Sawyer Island,,
2024-07-26,Sailing Ship Columbia,,
2024-07-26,Chip 'n Dale Treehouse,,
2024-07-26,Davy Crockett's Explorer Canoes,,
2024-07-26,Great Moments with Mr. Lincoln,,
2024-07-26,Haunted Mansion Holiday,,
2024-07-26,Meet Tinker Bell in Pixie Hollow,,
2024-07-26,Sleeping Beauty Castle Walkthrough,,
2024-07-26,Splash Mountain,,
2024-07-26,Star Wars Launch Bay,,
2024-07-26,Tarzan's Treehouse™,,
2024-07-26,The Disney Gallery,,
2024-07-26,The Many Adventures of Winnie the Pooh,,
2024-07-27,Peter Pan's Flight,24.0,25.0
2024-07-27,Mr. Toad's Wild Ride,10.0,10.0
2024-07-27,Alice in Wonderland,5.0,5.0
2024-07-27,Astro Orbitor,5.0,5.0
2024-07-27,Buzz Lightyear Astro Blasters,5.0,5.0
2024-07-27,Disneyland Monorail,5.0,5.0
2024-07-27,Dumbo the Flying Elephant,5.0,5.0
2024-07-27,Pinocchio's Daring Journey,5.0,5.0
2024-07-27,Snow White's Enchanted Wish,5.0,5.0
2024-07-27,Space Mountain,5.0,5.0
2024-07-27,Blue Bayou Restaurant,,
2024-07-27,Cafe Orleans,,
2024-07-27,Carnation Café,,
2024-07-27,Donald's Duck Pond,,
2024-07-27,Frontierland Shootin' Exposition,,
2024-07-27,Main Street Cinema,,
2024-07-27,Main Street Vehicles,,
2024-07-27,Minnie's House,,
2024-07-27,Oga's Cantina at the Disneyland Resort,,
2024-07-27,Plaza Inn,,
2024-07-27,River Belle Terrace,,
2024-07-27,King Arthur Carrousel,,
2024-07-27,Mad Tea Party,,
2024-07-27,Star Tours - The Adventures Continue,,
2024-07-27,"""it's a small world""",,
2024-07-27,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,,
2024-07-27,Autopia,,
2024-07-27,Big Thunder Mountain Railroad,,
2024-07-27,Casey Jr. Circus Train,,
2024-07-27,Chip 'n' Dale's GADGETcoaster,,
2024-07-27,Davy Crockett's Explorer Canoes,,
2024-07-27,Disneyland Railroad,,
2024-07-27,Finding Nemo Submarine Voyage,,
2024-07-27,Goofy's How-to-Play Yard,,
2024-07-27,Great Moments with Mr. Lincoln,,
2024-07-27,Haunted Mansion Holiday,,
2024-07-27,Indiana Jones™ Adventure,,
2024-07-27,Jungle Cruise,,
2024-07-27,Mark Twain Riverboat,,
2024-07-27,Matterhorn Bobsleds,,
2024-07-27,Mickey & Minnie's Runaway Railway,,
2024-07-27,Mickey's House and Meet Mickey Mouse,,
2024-07-27,Millennium Falcon: Smugglers Run,,
2024-07-27,Millennium Falcon: Smugglers Run Single Rider,,
2024-07-27,Pirate's Lair on Tom Sawyer Island,,
2024-07-27,Pirates of the Caribbean,,
2024-07-27,Roger Rabbit's Car Toon Spin,,
2024-07-27,Sailing Ship Columbia,,
2024-07-27,Sleeping Beauty Castle Walkthrough,,
2024-07-27,Star Wars: Rise of the Resistance,,
2024-07-27,Storybook Land Canal Boats,,
2024-07-27,The Disney Gallery,,
2024-07-27,The Many Adventures of Winnie the Pooh,,
2024-07-27,Walt Disney's Enchanted Tiki Room,,
2024-07-28,Star Wars: Rise of the Resistance,78.0,90.0
2024-07-28,Blue Bayou Restaurant,45.0,55.0
2024-07-28,Space Mountain,43.0,75.0
2024-07-28,Indiana Jones™ Adventure,38.0,60.0
2024-07-28,Roger Rabbit's Car Toon Spin,36.0,60.0
2024-07-28,Matterhorn Bobsleds,35.0,60.0
2024-07-28,Carnation Café,30.0,55.0
2024-07-28,Cafe Orleans,29.0,55.0
2024-07-28,Peter Pan's Flight,29.0,40.0
2024-07-28,Mickey & Minnie's Runaway Railway,28.0,60.0
2024-07-28,Big Thunder Mountain Railroad,26.0,45.0
2024-07-28,Finding Nemo Submarine Voyage,25.0,50.0
2024-07-28,Mickey's House and Meet Mickey Mouse,24.0,60.0
2024-07-28,Alice in Wonderland,23.0,35.0
2024-07-28,Autopia,22.0,60.0
2024-07-28,Oga's Cantina at the Disneyland Resort,21.0,30.0
2024-07-28,River Belle Terrace,18.0,55.0
2024-07-28,Dumbo the Flying Elephant,18.0,45.0
2024-07-28,Chip 'n' Dale's GADGETcoaster,17.0,45.0
2024-07-28,Jungle Cruise,17.0,30.0
2024-07-28,Pirates of the Caribbean,16.0,35.0
2024-07-28,Millennium Falcon: Smugglers Run,16.0,40.0
2024-07-28,Buzz Lightyear Astro Blasters,16.0,45.0
2024-07-28,Snow White's Enchanted Wish,15.0,25.0
2024-07-28,Star Tours - The Adventures Continue,15.0,40.0
2024-07-28,Mr. Toad's Wild Ride,14.0,25.0
2024-07-28,Casey Jr. Circus Train,14.0,25.0
2024-07-28,Astro Orbitor,13.0,20.0
2024-07-28,Pinocchio's Daring Journey,11.0,15.0
2024-07-28,Storybook Land Canal Boats,10.0,20.0
2024-07-28,Disneyland Railroad,8.0,20.0
2024-07-28,Mad Tea Party,8.0,10.0
2024-07-28,"""it's a small world""",7.0,20.0
2024-07-28,Disneyland Monorail,5.0,5.0
2024-07-28,King Arthur Carrousel,5.0,5.0
2024-07-28,Donald's Duck Pond,,
2024-07-28,Frontierland Shootin' Exposition,,
2024-07-28,Main Street Cinema,,
2024-07-28,Main Street Vehicles,,
2024-07-28,Minnie's House,,
2024-07-28,Plaza Inn,,
2024-07-28,Goofy's How-to-Play Yard,,
2024-07-28,Millennium Falcon: Smugglers Run Single Rider,,
2024-07-28,Walt Disney's Enchanted Tiki Room,,
2024-07-28,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,,
2024-07-28,Mark Twain Riverboat,,
2024-07-28,Pirate's Lair on Tom Sawyer Island,,
2024-07-28,Sailing Ship Columbia,,
2024-07-28,Davy Crockett's Explorer Canoes,,
2024-07-28,Great Moments with Mr. Lincoln,,
2024-07-28,Haunted Mansion Holiday,,
2024-07-28,Sleeping Beauty Castle Walkthrough,,
2024-07-28,The Disney Gallery,,
2024-07-28,The Many Adventures of Winnie the Pooh,,
2024-07-29,Star Wars: Rise of the Resistance,124.0,210.0
2024-07-29,Space Mountain,65.0,105.0
2024-07-29,Indiana Jones™ Adventure,59.0,95.0
2024-07-29,Matterhorn Bobsleds,56.0,100.0
2024-07-29,Roger Rabbit's Car Toon Spin,46.0,75.0
2024-07-29,Mickey's House and Meet Mickey Mouse,46.0,60.0
2024-07-29,Millennium Falcon: Smugglers Run,43.0,85.0
2024-07-29,Finding Nemo Submarine Voyage,41.0,60.0
2024-07-29,Big Thunder Mountain Railroad,41.0,80.0
2024-07-29,Peter Pan's Flight,39.0,60.0
2024-07-29,Astro Orbitor,38.0,50.0
2024-07-29,Blue Bayou Restaurant,37.0,55.0
2024-07-29,Mickey & Minnie's Runaway Railway,37.0,75.0
2024-07-29,Star Tours - The Adventures Continue,35.0,60.0
2024-07-29,Autopia,35.0,65.0
2024-07-29,Alice in Wonderland,34.0,50.0
2024-07-29,Chip 'n' Dale's GADGETcoaster,33.0,60.0
2024-07-29,Buzz Lightyear Astro Blasters,31.0,55.0
2024-07-29,Dumbo the Flying Elephant,31.0,50.0
2024-07-29,Jungle Cruise,29.0,50.0
2024-07-29,Cafe Orleans,27.0,55.0
2024-07-29,"""it's a small world""",25.0,55.0
2024-07-29,Snow White's Enchanted Wish,25.0,40.0
2024-07-29,Mr. Toad's Wild Ride,24.0,40.0
2024-07-29,Carnation Café,24.0,55.0
2024-07-29,Pinocchio's Daring Journey,21.0,35.0
2024-07-29,Oga's Cantina at the Disneyland Resort,20.0,30.0
2024-07-29,Storybook Land Canal Boats,18.0,35.0
2024-07-29,Casey Jr. Circus Train,18.0,45.0
2024-07-29,Mad Tea Party,15.0,25.0
2024-07-29,River Belle Terrace,15.0,15.0
2024-07-29,Disneyland Railroad,11.0,15.0
2024-07-29,King Arthur Carrousel,11.0,25.0
2024-07-29,Disneyland Monorail,10.0,20.0
2024-07-29,Mark Twain Riverboat,10.0,10.0
2024-07-29,Donald's Duck Pond,,
2024-07-29,Frontierland Shootin' Exposition,,
2024-07-29,Main Street Cinema,,
2024-07-29,Main Street Vehicles,,
2024-07-29,Minnie's House,,
2024-07-29,Plaza Inn,,
2024-07-29,Goofy's How-to-Play Yard,,
2024-07-29,Millennium Falcon: Smugglers Run Single Rider,,
2024-07-29,Walt Disney's Enchanted Tiki Room,,
2024-07-29,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,,
2024-07-29,Haunted Mansion Holiday,,
2024-07-29,Pirate's Lair on Tom Sawyer Island,,
2024-07-29,Davy Crockett's Explorer Canoes,,
2024-07-29,Great Moments with Mr. Lincoln,,
2024-07-29,Pirates of the Caribbean,,
2024-07-29,Sailing Ship Columbia,,
2024-07-29,Sleeping Beauty Castle Walkthrough,,
2024-07-29,The Disney Gallery,,
2024-07-29,The Many Adventures of Winnie the Pooh,,
2024-07-30,Peter Pan's Flight,22.0,25.0
2024-07-30,Mr. Toad's Wild Ride,10.0,10.0
2024-07-30,Space Mountain,10.0,10.0
2024-07-30,Alice in Wonderland,5.0,5.0
2024-07-30,Astro Orbitor,5.0,5.0
2024-07-30,King Arthur Carrousel,5.0,5.0
2024-07-30,Mad Tea Party,5.0,5.0
2024-07-30,Pinocchio's Daring Journey,5.0,5.0
2024-07-30,Snow White's Enchanted Wish,5.0,5.0
2024-07-30,Star Tours - The Adventures Continue,5.0,5.0
2024-07-30,Blue Bayou Restaurant,,
2024-07-30,Cafe Orleans,,
2024-07-30,Carnation Café,,
2024-07-30,Donald's Duck Pond,,
2024-07-30,Frontierland Shootin' Exposition,,
2024-07-30,Main Street Cinema,,
2024-07-30,Main Street Vehicles,,
2024-07-30,Minnie's House,,
2024-07-30,Oga's Cantina at the Disneyland Resort,,
2024-07-30,Plaza Inn,,
2024-07-30,River Belle Terrace,,
2024-07-30,Buzz Lightyear Astro Blasters,,
2024-07-30,Disneyland Monorail,,
2024-07-30,Dumbo the Flying Elephant,,
2024-07-30,"""it's a small world""",,
2024-07-30,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,,
2024-07-30,Autopia,,
2024-07-30,Big Thunder Mountain Railroad,,
2024-07-30,Casey Jr. Circus Train,,
2024-07-30,Chip 'n' Dale's GADGETcoaster,,
2024-07-30,Davy Crockett's Explorer Canoes,,
2024-07-30,Disneyland Railroad,,
2024-07-30,Finding Nemo Submarine Voyage,,
2024-07-30,Goofy's How-to-Play Yard,,
2024-07-30,Great Moments with Mr. Lincoln,,
2024-07-30,Haunted Mansion Holiday,,
2024-07-30,Indiana Jones™ Adventure,,
2024-07-30,Jungle Cruise,,
2024-07-30,Mark Twain Riverboat,,
2024-07-30,Matterhorn Bobsleds,,
2024-07-30,Mickey & Minnie's Runaway Railway,,
2024-07-30,Mickey's House and Meet Mickey Mouse,,
2024-07-30,Millennium Falcon: Smugglers Run,,
2024-07-30,Millennium Falcon: Smugglers Run Single Rider,,
2024-07-30,Pirate's Lair on Tom Sawyer Island,,
2024-07-30,Pirates of the Caribbean,,
2024-07-30,Roger Rabbit's Car Toon Spin,,
2024-07-30,Sailing Ship Columbia,,
2024-07-30,Sleeping Beauty Castle Walkthrough,,
2024-07-30,Star Wars: Rise of the Resistance,,
2024-07-30,Storybook Land Canal Boats,,
2024-07-30,The Disney Gallery,,
2024-07-30,The Many Adventures of Winnie the Pooh,,
2024-07-30,Walt Disney's Enchanted Tiki Room,,
2024-07-31,Star Wars: Rise of the Resistance,56.0,100.0
2024-07-31,Space Mountain,53.0,80.0
2024-07-31,Matterhorn Bobsleds,50.0,100.0
2024-07-31,Indiana Jones™ Adventure,48.0,75.0
2024-07-31,Roger Rabbit's Car Toon Spin,46.0,70.0
2024-07-31,Millennium Falcon: Smugglers Run,39.0,80.0
2024-07-31,Big Thunder Mountain Railroad,36.0,75.0
2024-07-31,Peter Pan's Flight,36.0,45.0
2024-07-31,Finding Nemo Submarine Voyage,34.0,50.0
2024-07-31,Mickey's House and Meet Mickey Mouse,33.0,60.0
2024-07-31,Autopia,32.0,60.0
2024-07-31,Alice in Wonderland,31.0,50.0
2024-07-31,Chip 'n' Dale's GADGETcoaster,30.0,65.0
2024-07-31,Carnation Café,28.0,55.0
2024-07-31,Star Tours - The Adventures Continue,26.0,55.0
2024-07-31,Mickey & Minnie's Runaway Railway,26.0,55.0
2024-07-31,Astro Orbitor,26.0,45.0
2024-07-31,Cafe Orleans,24.0,55.0
2024-07-31,Jungle Cruise,24.0,50.0
2024-07-31,Dumbo the Flying Elephant,24.0,40.0
2024-07-31,Buzz Lightyear Astro Blasters,23.0,50.0
2024-07-31,Mr. Toad's Wild Ride,21.0,30.0
2024-07-31,Snow White's Enchanted Wish,20.0,35.0
2024-07-31,Oga's Cantina at the Disneyland Resort,19.0,30.0
2024-07-31,Pinocchio's Daring Journey,17.0,30.0
2024-07-31,Storybook Land Canal Boats,16.0,30.0
2024-07-31,River Belle Terrace,15.0,45.0
2024-07-31,"""it's a small world""",15.0,45.0
2024-07-31,Casey Jr. Circus Train,14.0,45.0
2024-07-31,Disneyland Railroad,10.0,15.0
2024-07-31,Mad Tea Party,10.0,15.0
2024-07-31,Mark Twain Riverboat,10.0,10.0
2024-07-31,Disneyland Monorail,7.0,15.0
2024-07-31,King Arthur Carrousel,7.0,15.0
2024-07-31,Blue Bayou Restaurant,,
2024-07-31,Donald's Duck Pond,,
2024-07-31,Frontierland Shootin' Exposition,,
2024-07-31,Main Street Cinema,,
2024-07-31,Main Street Vehicles,,
2024-07-31,Minnie's House,,
2024-07-31,Plaza Inn,,
2024-07-31,Goofy's How-to-Play Yard,,
2024-07-31,Millennium Falcon: Smugglers Run Single Rider,,
2024-07-31,Walt Disney's Enchanted Tiki Room,,
2024-07-31,Haunted Mansion Holiday,,
2024-07-31,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,,
2024-07-31,Pirate's Lair on Tom Sawyer Island,,
2024-07-31,Davy Crockett's Explorer Canoes,,
2024-07-31,Great Moments with Mr. Lincoln,,
2024-07-31,Pirates of the Caribbean,,
2024-07-31,Sailing Ship Columbia,,
2024-07-31,Sleeping Beauty Castle Walkthrough,,
2024-07-31,The Disney Gallery,,
2024-07-31,The Many Adventures of Winnie the Pooh,,
2024-08-01,Peter Pan's Flight,25.0,25.0
2024-08-01,Disneyland Monorail,15.0,15.0
2024-08-01,Mr. Toad's Wild Ride,10.0,10.0
2024-08-01,Astro Orbitor,5.0,5.0
2024-08-01,Buzz Lightyear Astro Blasters,5.0,5.0
2024-08-01,Dumbo the Flying Elephant,5.0,5.0
2024-08-01,King Arthur Carrousel,5.0,5.0
2024-08-01,Mad Tea Party,5.0,5.0
2024-08-01,Pinocchio's Daring Journey,5.0,5.0
2024-08-01,Snow White's Enchanted Wish,5.0,5.0
